candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
911,2002,"An exact analytical relation among recall , precision , and classification accuracy in information retrieval",S. A. Alvarez,,,74,3,118.393,Natural Language Processing and Knowledge,retrieval,machine-learning; nlp,"Positions An exact analytical relation among recall , precision , and classification accuracy in information retrieval within Natural Language Processing and Knowledge.",selected by citation count from the audited AI candidate pool,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://www.semanticscholar.org/paper/d8ff71a903a73880599fdd2c7be12de1f3730d29,https://www.semanticscholar.org/paper/d8ff71a903a73880599fdd2c7be12de1f3730d29,,,,,7632639,Computer Science,,machine learning,1,citations=74; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
912,2002,Parallel evolutionary training algorithms for “hardware-friendly” neural networks,"V. Plagianakos, M. N. Vrahatis",Natural Computing,2002-06-01,74,2,117.365,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Parallel evolutionary training algorithms for “hardware-friendly” neural networks within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1023/A:1016545907026,https://www.semanticscholar.org/paper/9a88f637dc080599be68cec4d27b9f2024f601ec,,10.1023/A:1016545907026,,,1336256,Computer Science; Engineering,JournalArticle,neural networks,1,citations=74; influential=2; open PDF metadata; title AI matches=2; AI term matches=2,
913,2002,Classifying emotions in human-machine spoken dialogs,"C. Lee, Shrikanth S. Narayanan, R. Pieraccini",Proceedings. IEEE International Conference on Multimedia and Expo,2002-11-07,74,1,113.689,General AI Methods and Systems,benchmark/dataset,machine-learning,This paper reports on the comparison between various acoustic feature sets and classification algorithms for classifying spoken utterances based on the emotional state of the speaker.,open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/ICME.2002.1035887,https://www.semanticscholar.org/paper/66ab4c5e851c7817d31a73ea9f457239d9bd1b2c,http://www.thepieraccinis.com/publications/2002/ICME_02.pdf,10.1109/ICME.2002.1035887,,,27743391,Computer Science,JournalArticle; Conference,pattern recognition; support vector machines,2,citations=74; influential=1; resource signal; open PDF metadata; AI term matches=3; query hits=2,"This paper reports on the comparison between various acoustic feature sets and classification algorithms for classifying spoken utterances based on the emotional state of the speaker. The data set used for the analysis comes from a corpus of human-machine dialogs obtained from a commercial application. Emotion recognition is posed as a pattern recognition problem. We used three different techniques - linear discriminant classifier (LDC), k-nearest neighborhood (k-NN) classifier, and support vector machine classifier (SVC) -for classifying utterances into 2 emotion classes: negative and non-negative. In this study, two feature sets were used; the base feature set obtained from the utterance-level statistics of the pitch and energy of the speech, and the feature set analyzed by principal component analysis (PCA). PCA showed a performance comparable to the base feature sets. Overall, the LDC achieved the best performance with error rates of 27.54% on female data and 25.46% on males with the base feature set. The SVC, however, showed a better performance in the problem of data sparsity."
914,2002,Fuzzy kernel perceptron,"Jiun-Hung Chen, Chu-Song Chen",IEEE Trans. Neural Networks,2002-11-01,74,1,111.689,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"A new learning method, the fuzzy kernel perceptron (FKP), in which the fuzzy perceptron (FP) and the Mercer kernels are incorporated, is proposed in this paper.",selected by citation count from the audited AI candidate pool,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1109/TNN.2002.804311,https://www.semanticscholar.org/paper/d59b28465b0ecfc53218d0289ed18a38add4983e,,10.1109/TNN.2002.804311,,18244534,17076442,Computer Science; Mathematics; Medicine,JournalArticle,machine learning; support vector machines,2,citations=74; influential=1; open PDF metadata; AI term matches=4; query hits=2,"A new learning method, the fuzzy kernel perceptron (FKP), in which the fuzzy perceptron (FP) and the Mercer kernels are incorporated, is proposed in this paper. The proposed method first maps the input data into a high-dimensional feature space using some implicit mapping functions. Then, the FP is adopted to find a linear separating hyperplane in the high-dimensional feature space. Compared with the FP, the FKP is more suitable for solving the linearly nonseparable problems. In addition, it is also more efficient than the kernel perceptron (KP). Experimental results show that the FKP has better classification performance than FP, KP, and the support vector machine."
915,2002,Automatic machine interactions for content-based image retrieval using a self-organizing tree map architecture,"P. Muneesawang, L. Guan",IEEE Trans. Neural Networks,2002-07-01,74,1,107.689,Generative Models and Synthetic Media,retrieval,vision,Positions Automatic machine interactions for content-based image retrieval using a self-organizing tree map architecture within Generative Models and Synthetic Media.,selected by citation count from the audited AI candidate pool,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1109/TNN.2002.1021883,https://www.semanticscholar.org/paper/6c9b35735f845018b309a50707f1a02031a7c830,,10.1109/TNN.2002.1021883,,18244478,10557204,Computer Science; Medicine,JournalArticle,machine learning,1,citations=74; influential=1; open PDF metadata; AI term matches=2,
916,2002,Classification of Nebbiolo-based wines from Piedmont (Italy) by means of solid-phase microextraction-gas chromatography-mass spectrometry of volatile compounds.,"E. Marengo, M. Aceto, V. Maurino",Journal of Chromatography A,2002-01-11,74,0,98.985,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Classification of Nebbiolo-based wines from Piedmont (Italy) by means of solid-phase microextraction-gas chromatography-mass spectrometry of volatile compounds. within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0021-9673(01)01421-2,https://www.semanticscholar.org/paper/70f57f520add8dae8965fe77525e2972d227d9c9,,10.1016/S0021-9673(01)01421-2,,11820273,22301130,Chemistry; Environmental Science; Medicine,JournalArticle,pattern recognition,1,citations=74; influential=0; open PDF metadata; title AI matches=1; AI term matches=1,
917,2002,Neural Networks Approach to the Random Walk Dilemma of Financial Time Series,"R. Sitte, J. Sitte",Applied intelligence (Boston),2002-02-27,73,15,140.506,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Neural Networks Approach to the Random Walk Dilemma of Financial Time Series within General AI Methods and Systems.,influential citation signal (15),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1023/A:1014380315182,https://www.semanticscholar.org/paper/48099158372f82ec44191c2a7e23475e6454574c,,10.1023/A:1014380315182,,,19172981,Business; Computer Science; Economics,JournalArticle,neural networks,1,citations=73; influential=15; open PDF metadata; title AI matches=2; AI term matches=2,
918,2002,Computerised intrapartum diagnosis of fetal hypoxia based on fetal heart rate monitoring and fetal pulse oximetry recordings utilising wavelet analysis and neural networks,"E. Salamalekis, P. Thomopoulos, D. Giannaris, I. Salloum, G. Vasios, A. Prentza, D. Koutsouris",BJOG: an International Journal of Obstetrics and Gynaecology,2002-10-01,73,7,130.802,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Computerised intrapartum diagnosis of fetal hypoxia based on fetal heart rate monitoring and fetal pulse oximetry recordings utilising wavelet analysis and neural networks within General AI Methods and Systems.,open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1111/j.1471-0528.2002.01388.x,https://www.semanticscholar.org/paper/c07ddbc4184e43ddb4d900a375272695a04e774b,https://obgyn.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1471-0528.2002.01388.x,10.1111/j.1471-0528.2002.01388.x,,12387467,23255419,Computer Science; Medicine,JournalArticle,neural networks,1,citations=73; influential=7; open PDF metadata; title AI matches=2; AI term matches=2,
919,2002,Undirected Discovery of Interesting Exception Rules,Einoshin Suzuki,International journal of pattern recognition and artificial intelligence,2002-12-01,73,6,134.932,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Undirected Discovery of Interesting Exception Rules within General AI Methods and Systems.,recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1142/S0218001402002155,https://www.semanticscholar.org/paper/1a8abb91cc53326d701c595394ca46cff906d29a,,10.1142/S0218001402002155,,,6849986,Computer Science; Mathematics,JournalArticle,machine learning,1,citations=73; influential=6; recognized venue; open PDF metadata; AI term matches=2,
920,2002,A case study of LEGO Mindstorms' suitability for artificial intelligence and robotics courses at the college level,KlassnerFrank,,2002-02-27,73,6,125.932,Reinforcement Learning and Agents,metadata-ranked,ai4science,Positions A case study of LEGO Mindstorms' suitability for artificial intelligence and robotics courses at the college level within Reinforcement Learning and Agents.,selected by citation count from the audited AI candidate pool,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/ec980a0116f142fd25e51676834749f553bcf8aa,https://www.semanticscholar.org/paper/ec980a0116f142fd25e51676834749f553bcf8aa,,,,,215924754,Computer Science; Education; Engineering,,artificial intelligence,1,citations=73; influential=6; open PDF metadata; title AI matches=1; AI term matches=1,
921,2002,"Computer Vision-Based Gesture Tracking, Object Tracking, and 3D Reconstruction for Augmented Desks","Thad Starner, B. Leibe, David C. Minnen, Tracy L. Westeyn, A. Hurst, Justin Weeks",,,73,4,121.222,Vision and Multimodal Learning,metadata-ranked,vision,"Positions Computer Vision-Based Gesture Tracking, Object Tracking, and 3D Reconstruction for Augmented Desks within Vision and Multimodal Learning.",selected by citation count from the audited AI candidate pool,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://www.semanticscholar.org/paper/c74bd2a590602ef75f94f2ee55b0274a913e15c4,https://www.semanticscholar.org/paper/c74bd2a590602ef75f94f2ee55b0274a913e15c4,,,,,2038734,Computer Science; Engineering,,computer vision,1,citations=73; influential=4; open PDF metadata; title AI matches=1; AI term matches=1,
922,2002,Air pollutant parameter forecasting using support vector machines,"Weizhen Lu, Wenjian Wang, A. Leung, Siuming Lo, R. Yuen, Zongben Xu, H. Fan",Proceedings of the 2002 International Joint Conference on Neural Networks. IJCNN'02 (Cat. No.02CH37290),2002-08-07,73,3,122.098,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Air pollutant parameter forecasting using support vector machines within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/IJCNN.2002.1005545,https://www.semanticscholar.org/paper/136ba9e8904073717950ff22bcc043d7ca896727,,10.1109/IJCNN.2002.1005545,,,58441303,Computer Science; Environmental Science,Conference,machine learning; support vector machines,2,citations=73; influential=3; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,
923,2002,Census and monitoring based on individually identifiable vocalizations: the role of neural networks,"Andrew M. R. Terry, P. McGregor",,2002-05-01,73,3,121.098,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Census and monitoring based on individually identifiable vocalizations: the role of neural networks within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1017/S1367943002002147,https://www.semanticscholar.org/paper/d3d5600ba32b148b953531b5308612ab5fa73efb,,10.1017/S1367943002002147,,,84393488,Biology; Computer Science; Environmental Science,,neural networks,1,citations=73; influential=3; open PDF metadata; title AI matches=2; AI term matches=2,
924,2002,Global asymptotic stability and global exponential stability of continuous-time recurrent neural networks,"Sanqing Hu, Jun Wang",IEEE Transactions on Automatic Control,2002-08-07,73,2,127.07,Reinforcement Learning and Agents,metadata-ranked,reinforcement-learning,Positions Global asymptotic stability and global exponential stability of continuous-time recurrent neural networks within Reinforcement Learning and Agents.,recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1109/TAC.2002.1000277,https://www.semanticscholar.org/paper/3c3d702887a41c5739b91effca5ea8ec51d20d75,,10.1109/TAC.2002.1000277,,,8580307,Computer Science; Mathematics,JournalArticle,neural networks,1,citations=73; influential=2; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
925,2002,Layered neural networks based analysis of radon concentration and environmental parameters in earthquake prediction.,"A. Negarestani, A. Negarestani, S. Setayeshi, M. Ghannadi‐Maragheh, B. Akashe",Journal of Environmental Radioactivity,,73,2,117.07,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Layered neural networks based analysis of radon concentration and environmental parameters in earthquake prediction. within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0265-931X(01)00165-5,https://www.semanticscholar.org/paper/186b8ef20f33282d57f8d2ca0a033f0c71980fd1,,10.1016/S0265-931X(01)00165-5,,12164628,36732100,Engineering; Environmental Science; Medicine,JournalArticle,neural networks,1,citations=73; influential=2; open PDF metadata; title AI matches=2; AI term matches=2,
926,2002,Neural data fusion algorithms based on a linearly constrained least square method,"Youshen Xia, H. Leung, É. Bossé",IEEE Trans. Neural Networks,2002-03-01,73,2,113.07,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Neural data fusion algorithms based on a linearly constrained least square method within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/72.991418,https://www.semanticscholar.org/paper/6865f42a9b4a7c4319aace03a774e7cc41f90911,,10.1109/72.991418,,18244434,38182314,Computer Science; Mathematics; Medicine,JournalArticle,neural networks,1,citations=73; influential=2; open PDF metadata; AI term matches=2,
927,2002,Analysis and design of recurrent neural networks and their applications to control and robotic systems,Yunong Zhang,,,73,1,111.393,Reinforcement Learning and Agents,metadata-ranked,reinforcement-learning,Positions Analysis and design of recurrent neural networks and their applications to control and robotic systems within Reinforcement Learning and Agents.,selected by citation count from the audited AI candidate pool,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/40409bd1e8e9f1c5e9a712fa11ec37333ff0bb98,https://www.semanticscholar.org/paper/40409bd1e8e9f1c5e9a712fa11ec37333ff0bb98,,,,,44975252,Computer Science; Engineering,,neural networks,1,citations=73; influential=1; open PDF metadata; title AI matches=2; AI term matches=2,
928,2002,APPLE SORTING USING ARTIFICIAL NEURAL NETWORKS AND SPECTRAL IMAGING,"I. Kavdir, Daniel E. Guyer",,2002-11-01,73,1,111.393,General AI Methods and Systems,metadata-ranked,machine-learning,Positions APPLE SORTING USING ARTIFICIAL NEURAL NETWORKS AND SPECTRAL IMAGING within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.13031/2013.11411,https://www.semanticscholar.org/paper/7053e5df49009c763315f624db7c130a55e99f52,,10.13031/2013.11411,,,110253885,Agricultural and Food Sciences; Computer Science,,neural networks,1,citations=73; influential=1; open PDF metadata; title AI matches=2; AI term matches=2,
929,2002,Adaptive filtering of evoked potentials with radial-basis-function neural network prefilter,"W. Qiu, K. Fung, F. Chan, F. K. Lam, P. Poon, R. Hamernik",IEEE Transactions on Biomedical Engineering,2002-08-07,72,3,127.798,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; ai4science,"Positions Adaptive filtering of evoked potentials with radial-basis-function neural network prefilter within AI for Science, Healthcare, and Robotics.",recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/10.983456,https://www.semanticscholar.org/paper/ccd0d62299ddf8246a2c3b6356480f39fb9fbdea,,10.1109/10.983456,,11878313,18212908,Computer Science; Engineering; Medicine,JournalArticle,neural networks,1,citations=72; influential=3; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
930,2002,Multi-component metabolic classification of commercial feverfew preparations via high-field 1H-NMR spectroscopy and chemometrics.,"N. J. Bailey, J. Sampson, P. Hylands, J. Nicholson, E. Holmes",Planta Medica,2002-08-01,72,3,117.798,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Multi-component metabolic classification of commercial feverfew preparations via high-field 1H-NMR spectroscopy and chemometrics. within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1055/S-2002-33793,https://www.semanticscholar.org/paper/84083d4eccabe3834f6acd21d94e52f91fb10174,,10.1055/S-2002-33793,,12221598,24049244,Chemistry; Medicine,JournalArticle,pattern recognition,1,citations=72; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
931,2002,A transiently chaotic neural network approach to the design of cellular manufacturing,"M. Soleymanpour, P. Vrat, R. Shankar",,2002-01-01,72,3,117.798,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A transiently chaotic neural network approach to the design of cellular manufacturing within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1080/00207540210122284,https://www.semanticscholar.org/paper/6bf641d7e6600f3ff5c9790958631355b8623b64,,10.1080/00207540210122284,,,108701144,Computer Science; Engineering,,neural networks,1,citations=72; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
932,2002,Short term hydro scheduling using two-phase neural network,"R. Naresh, J. Sharma",,2002-10-01,72,2,113.771,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Short term hydro scheduling using two-phase neural network within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0142-0615(01)00069-2,https://www.semanticscholar.org/paper/ca90fd9509a5a4bea8da428a5cc65001d3c18a69,,10.1016/S0142-0615(01)00069-2,,,121272303,Computer Science; Engineering; Environmental Science; Mathematics,,neural networks,1,citations=72; influential=2; open PDF metadata; title AI matches=1; AI term matches=1,
933,2002,Effective 1-day ahead prediction of hourly surface ozone concentrations in eastern Spain using linear models and neural networks,"E. B. Ballester, Gustau Camps-Valls, J. L. Carrasco-Rodriguez, E. S. Olivas, S. Valle-Tascón",,2002-10-15,72,1,111.094,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Effective 1-day ahead prediction of hourly surface ozone concentrations in eastern Spain using linear models and neural networks within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0304-3800(02)00127-8,https://www.semanticscholar.org/paper/6c35b52778749ef28a7038891f4794079f125da8,,10.1016/S0304-3800(02)00127-8,,,84964021,Computer Science; Environmental Science,,neural networks,1,citations=72; influential=1; open PDF metadata; title AI matches=2; AI term matches=2,
934,2002,Artificial neural networks model for predicting excavator productivity,"C. Tam, T. L. Tong, Sharon L. Tse",,2002-10-01,72,1,111.094,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Artificial neural networks model for predicting excavator productivity within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1108/EB021238,https://www.semanticscholar.org/paper/db8440caee54e497613964dc88212fffb2fd16d7,,10.1108/EB021238,,,110227944,Computer Science; Engineering,,neural networks,1,citations=72; influential=1; open PDF metadata; title AI matches=2; AI term matches=2,
935,2002,Asymmetric Gaussian and Its Application to Pattern Recognition,"Tsuyoshi Kato, S. Omachi, H. Aso",SSPR/SPR,2002-08-06,72,1,108.094,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Asymmetric Gaussian and Its Application to Pattern Recognition within General AI Methods and Systems.,open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/3-540-70659-3_42,https://www.semanticscholar.org/paper/94da69013fda4cb86079211a10d8d8e1e970d49e,https://link.springer.com/content/pdf/10.1007%2F3-540-70659-3_42.pdf,10.1007/3-540-70659-3_42,,,10636629,Computer Science; Mathematics,JournalArticle,pattern recognition,1,citations=72; influential=1; open PDF metadata; title AI matches=1; AI term matches=1,
936,2002,AI and SAR approaches for predicting chemical carcinogenicity: Survey and status report,"A. Richard, R. Benigni",SAR and QSAR in environmental research (Print),2002-01-01,72,0,103.39,General AI Methods and Systems,survey/review,machine-learning,Positions AI and SAR approaches for predicting chemical carcinogenicity: Survey and status report within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1080/10629360290002055,https://www.semanticscholar.org/paper/645e1f1a3d4a9a7cd9dd78d0a8a25528ee25dbbe,,10.1080/10629360290002055,,12074379,25727289,Chemistry; Computer Science; Medicine,JournalArticle; Review,artificial intelligence,1,citations=72; influential=0; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
937,2002,Analysis of Multiclass Support Vector Machines,S. Abe,,,71,6,125.329,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Analysis of Multiclass Support Vector Machines within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/13532f819d21ff496e61490352ce9cdbd178a2e7,https://www.semanticscholar.org/paper/13532f819d21ff496e61490352ce9cdbd178a2e7,,,,,59635484,Computer Science; Mathematics,,support vector machines,1,citations=71; influential=6; open PDF metadata; title AI matches=1; AI term matches=1,
938,2002,Statistical analysis of the parameters of a neuro-genetic algorithm,"P. Valdivieso, J. J. M. Guervós, A. Prieto, I. Rojas, G. Romero",IEEE Trans. Neural Networks,2002-11-01,71,6,124.329,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Statistical analysis of the parameters of a neuro-genetic algorithm within General AI Methods and Systems.,open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TNN.2002.804281,https://www.semanticscholar.org/paper/06cc8496aefccb75c23f5c3c04d169e37aa79afa,http://hera.ugr.es/doi/15025056.pdf,10.1109/TNN.2002.804281,,18244535,7567397,Computer Science; Mathematics; Medicine,JournalArticle,neural networks,1,citations=71; influential=6; open PDF metadata; AI term matches=2,
939,2002,Learn++: a classifier independent incremental learning algorithm for supervised neural networks,"R. Polikar, J. Byorick, S. Krause, A. Marino, M. Moreton",Proceedings of the 2002 International Joint Conference on Neural Networks. IJCNN'02 (Cat. No.02CH37290),2002-08-07,71,5,126.171,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Learn++: a classifier independent incremental learning algorithm for supervised neural networks within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/IJCNN.2002.1007781,https://www.semanticscholar.org/paper/46bbd5bfb34d6e0e3bce1d2cf266a834fe20457a,,10.1109/IJCNN.2002.1007781,,,61488153,Computer Science,Conference,neural networks,1,citations=71; influential=5; open PDF metadata; title AI matches=2; AI term matches=2,
940,2002,Global stability of a class of discrete-time recurrent neural networks,"Sanqing Hu, Jun Wang",,2002-11-07,71,5,126.171,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Global stability of a class of discrete-time recurrent neural networks within General AI Methods and Systems.,selected by citation count from the audited AI candidate pool,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TCSI.2002.801284,https://www.semanticscholar.org/paper/d74de1a9522c9fd85369b55a37d6e9d51f762a5a,,10.1109/TCSI.2002.801284,,,15919883,Computer Science; Mathematics,,neural networks,1,citations=71; influential=5; open PDF metadata; title AI matches=2; AI term matches=2,
