candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
786,2012,Regional groundwater productivity potential mapping using a geographic information system (GIS) based artificial neural network model,"Saro Lee, Kyo-Young Song, Yong-Sung Kim, I. Park",Hydrogeology Journal,2012-08-19,143,12,149.245,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Regional groundwater productivity potential mapping using a geographic information system (GIS) based artificial neural network model within General AI Methods and Systems.,high citation signal (143); influential citation signal (12),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/s10040-012-0894-7,https://www.semanticscholar.org/paper/c3fa9964d42c4458324622c21df1ea04dc544724,,10.1007/s10040-012-0894-7,,,127462870,,,neural networks,1,citations=143; influential=12; open PDF metadata; title AI matches=1; AI term matches=1,
787,2012,Applying Machine Learning Methods in Diagnosing Heart Disease for Diabetic Patients,"G. Parthiban, S. Srivatsa",,2012-08-13,143,9,149.572,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Applying Machine Learning Methods in Diagnosing Heart Disease for Diabetic Patients within General AI Methods and Systems.,high citation signal (143); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.5120/IJAIS12-450593,https://www.semanticscholar.org/paper/3362c5df179e709aa4ad411b10ce852cefd3e30a,https://doi.org/10.5120/ijais12-450593,10.5120/IJAIS12-450593,,,18391314,Computer Science; Medicine,,data mining; deep learning; machine learning; support vector machines,4,citations=143; influential=9; open PDF metadata; title AI matches=1; AI term matches=1; query hits=4,
788,2012,"Acute liver failure in Japan: definition, classification, and prediction of the outcome","Kayoko Sugawara, Nobuaki Nakayama, S. Mochida",Journal of gastroenterology,2012-07-24,143,7,150.448,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,machine-learning; ai4science,Acute liver failure is a clinical syndrome characterized by hepatic encephalopathy and a bleeding tendency due to severe impairment of liver function caused by massive or submassive liver necrosis.,high citation signal (143); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1007/s00535-012-0624-x,https://www.semanticscholar.org/paper/f4c8a0a4d14ab835ed6850cf1801c00f74b020d4,https://link.springer.com/content/pdf/10.1007/s00535-012-0624-x.pdf,10.1007/s00535-012-0624-x,,22825549,15409190,Medicine,Review; JournalArticle,data mining,1,citations=143; influential=7; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,"Acute liver failure is a clinical syndrome characterized by hepatic encephalopathy and a bleeding tendency due to severe impairment of liver function caused by massive or submassive liver necrosis. Viral hepatitis is the most important and frequent cause of acute liver failure in Japan. The diagnostic criteria for fulminant hepatitis, including that caused by viral infections, autoimmune hepatitis, and drug allergy induced-liver damage, were first established in 1981. Considering the discrepancies between the definition of fulminant hepatitis in Japan and the definitions of acute liver failure in the United States and Europe, the Intractable Hepato-Biliary Disease Study Group established the diagnostic criteria for “acute liver failure” for Japan in 2011, and performed a nationwide survey of patients seen in 2010 to clarify the demographic and clinical features and outcomes of these patients. According to the survey, the survival rates of patients receiving medical treatment alone were low, especially in those with hepatic encephalopathy, despite artificial liver support, consisting of plasma exchange and hemodiafiltration, being provided to almost all patients in Japan. Thus, liver transplantation is inevitable to rescue most patients with hepatic encephalopathy. The indications for liver transplantation had, until recently, been determined according to the guideline published by the Acute Liver Failure Study Group in 1996. Recently, however, the Intractable Hepato-Biliary Disease Study Group established a scoring system to predict the outcomes of acute liver failure patients. Algorithms for outcome prediction have also been developed based on data-mining analyses. These novel guidelines need further evaluation to determine their usefulness."
789,2012,Artificial neural network modeling and optimization of desalination by air gap membrane distillation,"M. Khayet, C. Cojocaru",,2012-02-15,143,6,142.579,"Representation, Self-Supervised, and Transfer Learning",metadata-ranked,machine-learning,"Positions Artificial neural network modeling and optimization of desalination by air gap membrane distillation within Representation, Self-Supervised, and Transfer Learning.",high citation signal (143),"Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://doi.org/10.1016/J.SEPPUR.2011.11.001,https://www.semanticscholar.org/paper/7c6538051e72425e453baacf2746eae4513e185b,,10.1016/J.SEPPUR.2011.11.001,,,96304615,Engineering; Environmental Science,,graph neural networks; neural networks,2,citations=143; influential=6; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
790,2012,A comparative analysis of ALOS PALSAR L-band and RADARSAT-2 C-band data for land-cover classification in a tropical moist region,"Guiying Li, D. Lu, E. Moran, L. Dutra, M. Batistella",,2012-06-01,143,6,142.579,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A comparative analysis of ALOS PALSAR L-band and RADARSAT-2 C-band data for land-cover classification in a tropical moist region within General AI Methods and Systems.,high citation signal (143); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.ISPRSJPRS.2012.03.010,https://www.semanticscholar.org/paper/69c9834f101ff8d6195f9d1cb900a569e9df0c91,http://ainfo.cnptia.embrapa.br/digital/bitstream/item/59517/1/MateusISPRS.pdf,10.1016/J.ISPRSJPRS.2012.03.010,,,45480177,Computer Science; Environmental Science; Geography,,neural networks; support vector machines,2,citations=143; influential=6; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
791,2012,Financial distress prediction using support vector machines: Ensemble vs. individual,"Jie Sun, Hui Li",Applied Soft Computing,2012-08-01,143,6,140.579,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Financial distress prediction using support vector machines: Ensemble vs. individual within Graph Learning, Recommendation, and Core Methods.",high citation signal (143),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/j.asoc.2012.03.028,https://www.semanticscholar.org/paper/8012fe22096e3abc546949d3afa788b999d60098,,10.1016/j.asoc.2012.03.028,,,28415546,Business; Computer Science,JournalArticle,support vector machines,1,citations=143; influential=6; open PDF metadata; title AI matches=1; AI term matches=1,
792,2012,View-Invariant Action Recognition Based on Artificial Neural Networks,"Alexandros Iosifidis, A. Tefas, I. Pitas",IEEE Transactions on Neural Networks and Learning Systems,2012-01-05,143,5,153.421,General AI Methods and Systems,metadata-ranked,machine-learning,Positions View-Invariant Action Recognition Based on Artificial Neural Networks within General AI Methods and Systems.,high citation signal (143); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TNNLS.2011.2181865,https://www.semanticscholar.org/paper/8baed29f875648e7bb4ed60c476141e72080907c,,10.1109/TNNLS.2011.2181865,,24808548,7747000,Computer Science; Mathematics; Medicine,JournalArticle,bayesian networks; neural networks,2,citations=143; influential=5; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
793,2012,SUPPORT VECTOR MACHINE-A Survey,"A. Pradhan, S. Model",,,143,5,146.421,General AI Methods and Systems,survey/review,machine-learning,Positions SUPPORT VECTOR MACHINE-A Survey within General AI Methods and Systems.,high citation signal (143),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/bb774b249ceca4ab8aa964f0f32336aac801f698,https://www.semanticscholar.org/paper/bb774b249ceca4ab8aa964f0f32336aac801f698,,,,,12443393,Computer Science,Review,machine learning; pattern recognition; support vector machines,3,citations=143; influential=5; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
794,2012,Prediction of Condensate-to-Gas Ratio for Retrograde Gas Condensate Reservoirs Using Artificial Neural Network with Particle Swarm Optimization,"S. Zendehboudi, M. Ahmadi, L. James, I. Chatzis",,2012-05-25,143,3,132.744,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Prediction of Condensate-to-Gas Ratio for Retrograde Gas Condensate Reservoirs Using Artificial Neural Network with Particle Swarm Optimization within Graph Learning, Recommendation, and Core Methods.",high citation signal (143),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1021/EF300443J,https://www.semanticscholar.org/paper/fbfdb6e395cbd9df30526c8b7d6ad19d0e46b01f,,10.1021/EF300443J,,,101462931,Chemistry; Engineering; Environmental Science,,neural networks,1,citations=143; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
795,2012,Scaling up Kernel SVM on Limited Resources: A Low-rank Linearization Approach,"Liang Lan, Zhuang Wang, Shandian Zhe, Wei Cheng, Jun Wang, Kai Zhang",International Conference on Artificial Intelligence and Statistics,2012-03-21,142,14,162.095,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Scaling up Kernel SVM on Limited Resources: A Low-rank Linearization Approach within Graph Learning, Recommendation, and Core Methods.",high citation signal (142); influential citation signal (14); recognized venue,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://www.semanticscholar.org/paper/ea544fbbe2fac4fcb2d5a69fcd11ad0bcaed08c6,https://www.semanticscholar.org/paper/ea544fbbe2fac4fcb2d5a69fcd11ad0bcaed08c6,,,,,10437429,Computer Science,JournalArticle,support vector machines,1,citations=142; influential=14; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
796,2012,Robust Matrix Completion via Joint Schatten p-Norm and lp-Norm Minimization,"F. Nie, Hua Wang, Xiao Cai, Heng Huang, C. Ding",2012 IEEE 12th International Conference on Data Mining,2012-12-01,142,11,150.971,Generative Models and Synthetic Media,trustworthy-ai,machine-learning; generative-ai; trustworthy-ai,The low-rank matrix completion problem is a fundamental machine learning problem with many important applications.,high citation signal (142); influential citation signal (11),"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1109/ICDM.2012.160,https://www.semanticscholar.org/paper/510e515dfb87eaf8e4f99387f563c9da27611a8a,,10.1109/ICDM.2012.160,,,18294618,Computer Science; Mathematics,JournalArticle; Conference,machine learning,1,citations=142; influential=11; translation/trustworthiness signal; open PDF metadata; AI term matches=3,"The low-rank matrix completion problem is a fundamental machine learning problem with many important applications. The standard low-rank matrix completion methods relax the rank minimization problem by the trace norm minimization. However, this relaxation may make the solution seriously deviate from the original solution. Meanwhile, most completion methods minimize the squared prediction errors on the observed entries, which is sensitive to outliers. In this paper, we propose a new robust matrix completion method to address these two problems. The joint Schatten p-norm and ℓp-norm are used to better approximate the rank minimization problem and enhance the robustness to outliers. The extensive experiments are performed on both synthetic data and real world applications in collaborative filtering and social network link prediction. All empirical results show our new method outperforms the standard matrix completion methods."
797,2012,Prediction of cardiac arrest in critically ill patients presenting to the emergency department using a machine learning score incorporating heart rate variability compared with the modified early warning score,"M. Ong, Christina Hui Lee Ng, Ken Goh, Nan Liu, Z. Koh, N. Shahidah, Tongtong Zhang, S. Fook-Chong, et al.",Critical Care,2012-06-21,142,11,147.971,General AI Methods and Systems,metadata-ranked,machine-learning,"IntroductionA key aim of triage is to identify those with high risk of cardiac arrest, as they require intensive monitoring, resuscitation facilities, and early intervention.",high citation signal (142); influential citation signal (11); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1186/cc11396,https://www.semanticscholar.org/paper/eec0a40c982de7ab13c47856b2a9ff4b5e7ddab8,https://ccforum.biomedcentral.com/counter/pdf/10.1186/cc11396,10.1186/cc11396,,22715923,13543682,Medicine,Study; JournalArticle,machine learning,1,citations=142; influential=11; open PDF metadata; title AI matches=1; AI term matches=1,"IntroductionA key aim of triage is to identify those with high risk of cardiac arrest, as they require intensive monitoring, resuscitation facilities, and early intervention. We aim to validate a novel machine learning (ML) score incorporating heart rate variability (HRV) for triage of critically ill patients presenting to the emergency department by comparing the area under the curve, sensitivity and specificity with the modified early warning score (MEWS).MethodsWe conducted a prospective observational study of critically ill patients (Patient Acuity Category Scale 1 and 2) in an emergency department of a tertiary hospital. At presentation, HRV parameters generated from a 5-minute electrocardiogram recording are incorporated with age and vital signs to generate the ML score for each patient. The patients are then followed up for outcomes of cardiac arrest or death.ResultsFrom June 2006 to June 2008 we enrolled 925 patients. The area under the receiver operating characteristic curve (AUROC) for ML scores in predicting cardiac arrest within 72 hours is 0.781, compared with 0.680 for MEWS (difference in AUROC: 0.101, 95% confidence interval: 0.006 to 0.197). As for in-hospital death, the area under the curve for ML score is 0.741, compared with 0.693 for MEWS (difference in AUROC: 0.048, 95% confidence interval: -0.023 to 0.119). A cutoff ML score ≥ 60 predicted cardiac arrest with a sensitivity of 84.1%, specificity of 72.3% and negative predictive value of 98.8%. A cutoff MEWS ≥ 3 predicted cardiac arrest with a sensitivity of 74.4%, specificity of 54.2% and negative predictive value of 97.8%.ConclusionWe found ML scores to be more accurate than the MEWS in predicting cardiac arrest within 72 hours. There is potential to develop bedside devices for risk stratification based on cardiac arrest prediction."
798,2012,Detector of Facial Landmarks Learned by the Structured Output SVM,"Michal Uřičář, Vojtech Franc, Václav Hlaváč",International Conference on Computer Vision Theory and Applications,,142,10,154.753,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,In this paper we describe a detector of facial landmarks based on the Deformable Part Models.,high citation signal (142); influential citation signal (10); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.5220/0003863705470556,https://www.semanticscholar.org/paper/210668e2dd74916ca1aa1555aff30e78cd3f477e,https://doi.org/10.5220/0003863705470556,10.5220/0003863705470556,,,16814134,Computer Science,JournalArticle,machine learning; support vector machines,2,citations=142; influential=10; resource signal; open PDF metadata; title AI matches=1; AI term matches=4; query hits=2,"In this paper we describe a detector of facial landmarks based on the Deformable Part Models. We treat the task of landmark detection as an instance of the structured output classification problem. We propose to learn the parameters of the detector from data by the Structured Output Support Vector Machines algorithm. In contrast to the previous works, the objective function of the learning algorithm is directly related to the performance of the resulting detector which is controlled by a user-defined loss function. The resulting detector is real-time on a standard PC, simple to implement and it can be easily modified for detection of a different set of landmarks. We evaluate performance of the proposed landmark detector on a challenging “Labeled Faces in the Wild” (LFW) database. The empirical results demonstrate that the proposed detector is consistently more accurate than two public domain implementations based on the Active Appearance Models and the Deformable Part Models. We provide an open-source implementation of the proposed detector and the manual annotation of the facial landmarks for all images in the LFW database."
799,2012,Using natural language processing technology for qualitative data analysis,"Kevin Crowston, Eileen Allen, Robert Heckman",International Journal of Social Research Methodology,2012-10-17,142,9,146.419,Natural Language Processing and Knowledge,metadata-ranked,nlp,Social researchers often apply qualitative research methods to study groups and their communications artifacts.,high citation signal (142),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1080/13645579.2011.625764,https://www.semanticscholar.org/paper/c051069850f6825178bb0c4ca6b23c44ecbc94bf,,10.1080/13645579.2011.625764,,,11965490,Computer Science; Sociology,,natural language processing,1,citations=142; influential=9; open PDF metadata; title AI matches=1; AI term matches=2,"Social researchers often apply qualitative research methods to study groups and their communications artifacts. The use of computer-mediated communications has dramatically increased the volume of text available, but coding such text requires considerable manual effort. We discuss how systems that process text in human languages (i.e. natural language processing [NLP]) might partially automate content analysis by extracting theoretical evidence. We present a case study of the use of NLP for qualitative analysis in which the NLP rules showed good performance on a number of codes. With the current level of performance, use of an NLP system could reduce the amount of text to be examined by a human coder by an order of magnitude or more, potentially increasing the speed of coding by a comparable degree. The paper is significant as it is one of the first to demonstrate the use of high-level NLP techniques for qualitative data analysis."
800,2012,"Machine learning for vessel trajectories using compression, alignments and domain knowledge","Gerben de Vries, M. Someren",Expert systems with applications,2012-12-01,142,6,140.425,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Machine learning for vessel trajectories using compression, alignments and domain knowledge within General AI Methods and Systems.",high citation signal (142),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.eswa.2012.05.060,https://www.semanticscholar.org/paper/50da595c71f6225c3226296ed338d8aa0c8d5b87,,10.1016/j.eswa.2012.05.060,,,17408529,Computer Science; Engineering,JournalArticle,machine learning,1,citations=142; influential=6; open PDF metadata; title AI matches=1; AI term matches=1,
801,2012,"The Interaction Between Culture, Health and Psychological Well-Being: Data Mining from the Italian Culture and Well-Being Project","Enzo Grossi, Giorgio Tavano Blessi, P. Sacco, M. Buscema",,2012-03-01,142,5,138.267,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions The Interaction Between Culture, Health and Psychological Well-Being: Data Mining from the Italian Culture and Well-Being Project within General AI Methods and Systems.",high citation signal (142),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/S10902-011-9254-X,https://www.semanticscholar.org/paper/d3538b4535078f9ab8345d67f5b37e7f876329a1,,10.1007/S10902-011-9254-X,,,113406068,Psychology; Sociology,,data mining,1,citations=142; influential=5; open PDF metadata; title AI matches=1; AI term matches=1,
802,2012,Neural network based unified particle swarm optimization for prediction of asphaltene precipitation,M. Ahmadi,,2012-01-25,142,5,138.267,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Neural network based unified particle swarm optimization for prediction of asphaltene precipitation within Graph Learning, Recommendation, and Core Methods.",high citation signal (142),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.FLUID.2011.10.016,https://www.semanticscholar.org/paper/844a35e1c0bc0202089cd6d760969b647a0e4b1d,,10.1016/J.FLUID.2011.10.016,,,98143644,Chemistry; Engineering; Environmental Science,,neural networks,1,citations=142; influential=5; open PDF metadata; title AI matches=1; AI term matches=1,
803,2012,Computer Vision: Index,S. Prince,,,142,1,122.887,Vision and Multimodal Learning,metadata-ranked,vision,Positions Computer Vision: Index within Vision and Multimodal Learning.,high citation signal (142),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1017/CBO9780511996504,https://www.semanticscholar.org/paper/7948a497cc5668723a671370c3d7974446efe1f9,,10.1017/CBO9780511996504,,,53938361,Computer Science,,computer vision,1,citations=142; influential=1; open PDF metadata; title AI matches=1; AI term matches=1,
804,2012,Optimization of laser welding process parameters for super austenitic stainless steel using artificial neural networks and genetic algorithm,"P. Sathiya, K. Panneerselvam, M. Jaleel",,2012-04-01,142,0,116.183,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,graph-learning,"Positions Optimization of laser welding process parameters for super austenitic stainless steel using artificial neural networks and genetic algorithm within Graph Learning, Recommendation, and Core Methods.",high citation signal (142),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.MATDES.2011.11.028,https://www.semanticscholar.org/paper/5f7dd76afbc7f98f3ccc1b61e19145d48b0aecd2,,10.1016/J.MATDES.2011.11.028,,,135757216,Computer Science; Engineering; Materials Science,,neural networks,1,citations=142; influential=0; open PDF metadata; title AI matches=2; AI term matches=2,
805,2012,"Application of Bagging, Boosting and Stacking to Intrusion Detection","Iwan Syarif, E. Zaluska, A. Prügel-Bennett, G. Wills",IAPR International Conference on Machine Learning and Data Mining in Pattern Recognition,2012-07-13,141,8,153.789,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Application of Bagging, Boosting and Stacking to Intrusion Detection within General AI Methods and Systems.",high citation signal (141); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-642-31537-4_46,https://www.semanticscholar.org/paper/8ad6de11ea84b0d2eec8a42906550e414f9012fd,,10.1007/978-3-642-31537-4_46,,,13973635,Computer Science,JournalArticle,data mining,1,citations=141; influential=8; recognized venue; open PDF metadata; AI term matches=3,
806,2012,Brain tumor MRI image classification with feature selection and extraction using linear discriminant analysis,"V.P.Gladis, Pushpa Rathi, Dr.S.Palani",arXiv.org,2012-07-31,141,5,146.113,"AI for Science, Healthcare, and Robotics",trustworthy-ai; ai4science,machine-learning; vision; trustworthy-ai; ai4science,Feature extraction is a method of capturing visual content of an image.,high citation signal (141); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.5121/IJIST.2012.2413,https://www.semanticscholar.org/paper/b009bc3c853ecfa6acb8b23533d0cc93f6c0da21,https://doi.org/10.5121/ijist.2012.2413,10.5121/IJIST.2012.2413,1208.2128,,5490154,Computer Science; Medicine,JournalArticle,support vector machines,1,citations=141; influential=5; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=4,"Feature extraction is a method of capturing visual content of an image. The feature extraction is the process to represent raw image in its reduced form to facilitate decision making such as pattern classification. We have tried to address the problem of classification MRI brain images by creating a robust and more accurate classifier which can act as an expert assistant to medical practitioners. The objective of this paper is to present a novel method of feature selection and extraction. This approach combines the Intensity, Texture, shape based features and classifies the tumor as white matter, Gray matter, CSF, abnormal and normal area. The experiment is performed on 140 tumor contained brain MR images from the Internet Brain Segmentation Repository. The proposed technique has been carried out over a larger database as compare to any previous work and is more robust and effective. PCA and Linear Discriminant Analysis (LDA) were applied on the training sets. The Support Vector Machine (SVM) classifier served as a comparison of nonlinear techniques Vs linear ones. PCA and LDA methods are used to reduce the number of features used. The feature selection using the proposed technique is more beneficial as it analyses the data according to grouping class variable and gives reduced feature set with high classification accuracy."
807,2012,Neural Networks for Time-Series Forecasting,G. Zhang,Handbook of Natural Computing,,141,5,141.113,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Neural Networks for Time-Series Forecasting within General AI Methods and Systems.,high citation signal (141),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-540-92910-9_14,https://www.semanticscholar.org/paper/3fae304d3b67f262b5f65aaf68fa2c1dc03aa531,,10.1007/978-3-540-92910-9_14,,,27210161,Computer Science,,neural networks,1,citations=141; influential=5; open PDF metadata; title AI matches=2; AI term matches=2,
808,2012,Color Image Segmentation for Medical Images using L*a*b* Color Space,Patel Janakkumar Baldevbhai,,,141,4,137.56,"AI for Science, Healthcare, and Robotics",trustworthy-ai; ai4science,machine-learning; vision; trustworthy-ai; ai4science,Image segmentation is always a fundamental but challenging problem in computer vision.,high citation signal (141),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.9790/2834-0122445,https://www.semanticscholar.org/paper/529531b8de8ef9578e32bb37008598d263d2dbec,,10.9790/2834-0122445,,,61527872,Computer Science; Medicine,,computer vision,1,citations=141; influential=4; translation/trustworthiness signal; open PDF metadata; AI term matches=2,Image segmentation is always a fundamental but challenging problem in computer vision. The simplest approach to image segmentation may be clustering of pixels. Our works in this paper address the problem of image segmentation under the paradigm of clustering. A robust clustering algorithm is proposed and utilized to do clustering on the L*a*b* color feature space of pixels. Image segmentation is straightforwardly obtained by setting each pixel with its corresponding cluster. We test our segmentation method on medical images and Mat lab standard images.The experimental results clearly show region of interest object segmentation.
809,2012,Three Classes of Deep Learning Architectures and Their Applications: A Tutorial Survey,L. Deng,,,140,7,151.985,General AI Methods and Systems,survey/review,machine-learning,Positions Three Classes of Deep Learning Architectures and Their Applications: A Tutorial Survey within General AI Methods and Systems.,high citation signal (140),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/5bd4177440c17dad736f1e0d2227694d612f5a59,https://www.semanticscholar.org/paper/5bd4177440c17dad736f1e0d2227694d612f5a59,,,,,7509837,Computer Science,Review,deep learning; machine learning; multimodal learning; natural language processing; neural networks,5,citations=140; influential=7; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=5,
810,2012,Fault Prediction Using Statistical and Machine Learning Methods for Improving Software Quality,"R. Malhotra, A. Bansal",Journal of Information Processing Systems,2012-06-30,140,7,141.985,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Fault Prediction Using Statistical and Machine Learning Methods for Improving Software Quality within General AI Methods and Systems.,high citation signal (140); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.3745/JIPS.2012.8.2.241,https://www.semanticscholar.org/paper/9cec956e28b8d30989270bba92e5c0bb3626f8d5,http://koreascience.or.kr:80/article/JAKO201222340312043.pdf,10.3745/JIPS.2012.8.2.241,,,554137,Computer Science,JournalArticle,machine learning,1,citations=140; influential=7; open PDF metadata; title AI matches=1; AI term matches=1,
