rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1864,68,68,2012,Estimating Individualized Treatment Rules Using Outcome Weighted Learning,"Ying‐Qi Zhao, D. Zeng, A. Rush, Michael R. Kosorok",Journal of the American Statistical Association,2012-06-04,794,110,220.857,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,There is increasing interest in discovering individualized treatment rules (ITRs) for patients who have heterogeneous responses to treatment.,high citation signal (794); influential citation signal (110); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1080/01621459.2012.695674,https://www.semanticscholar.org/paper/487a65b5e4e1c0e2dc5e5de898891053d208017a,https://europepmc.org/articles/pmc3636816?pdf=render,10.1080/01621459.2012.695674,,23630406,10891133,Computer Science; Medicine,JournalArticle,machine learning; support vector machines,2,citations=794; influential=110; translation/trustworthiness signal; open PDF metadata; AI term matches=2; query hits=2,"There is increasing interest in discovering individualized treatment rules (ITRs) for patients who have heterogeneous responses to treatment. In particular, one aims to find an optimal ITR that is a deterministic function of patient-specific characteristics maximizing expected clinical outcome. In this article, we first show that estimating such an optimal treatment rule is equivalent to a classification problem where each subject is weighted proportional to his or her clinical outcome. We then propose an outcome weighted learning approach based on the support vector machine framework. We show that the resulting estimator of the treatment rule is consistent. We further obtain a finite sample bound for the difference between the expected outcome using the estimated ITR and that of the optimal treatment rule. The performance of the proposed approach is demonstrated via simulation studies and an analysis of chronic depression data."
1872,69,69,2012,An Overview on Clustering Methods,T. Madhulatha,arXiv.org,2012-04-01,790,19,198.753,Vision and Multimodal Learning,survey/review,machine-learning; vision,"Clustering is a common technique for statistical data analysis, which is used in many fields, including machine learning, data mining, pattern recognition, image analysis and bioinformatics.",high citation signal (790); influential citation signal (19); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.9790/3021-0204719725,https://www.semanticscholar.org/paper/e1444961fff98048b43bb3212d6633ee8bc9ecc4,https://doi.org/10.9790/3021-0204719725,10.9790/3021-0204719725,1205.1117,,6707996,Biology; Computer Science; Mathematics,JournalArticle; Review,data mining; machine learning; pattern recognition,3,citations=790; influential=19; open PDF metadata; title AI matches=1; AI term matches=4; query hits=3,"Clustering is a common technique for statistical data analysis, which is used in many fields, including machine learning, data mining, pattern recognition, image analysis and bioinformatics. Clustering is the process of grouping similar objects into different groups, or more precisely, the partitioning of a data set into subsets, so that the data in each subset according to some defined distance measure. This paper covers about clustering algorithms, benefits and its applications. Paper concludes by discussing some limitations."
1879,70,70,2012,Neural Networks: Tricks of the Trade,"Grgoire Montavon, G. Orr, Klaus-robert Mller",Lecture Notes in Computer Science,2012-11-06,784,25,212.258,"AI for Science, Healthcare, and Robotics",metadata-ranked,ai4science,"Positions Neural Networks: Tricks of the Trade within AI for Science, Healthcare, and Robotics.",high citation signal (784); influential citation signal (25); recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1007/978-3-642-35289-8,https://www.semanticscholar.org/paper/b305c18d17fd6a17e8e52a21bcd680220d322cc3,,10.1007/978-3-642-35289-8,,,39578794,Computer Science,,deep learning; machine learning; neural networks,3,citations=784; influential=25; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2; query hits=3,
1916,71,71,2012,"Overview on Bayesian networks applications for dependability, risk analysis and maintenance areas","P. Weber, Gabriela Medina-Oliva, C. Simon, B. Iung",Engineering applications of artificial intelligence,2012-06-01,767,16,200.828,"Graph Learning, Recommendation, and Core Methods",survey/review,graph-learning,"Positions Overview on Bayesian networks applications for dependability, risk analysis and maintenance areas within Graph Learning, Recommendation, and Core Methods.",high citation signal (767); influential citation signal (16); recognized venue; open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/j.engappai.2010.06.002,https://www.semanticscholar.org/paper/16b289b6b954c1440b090be3bbe41b6ab75ad1a3,https://hal.archives-ouvertes.fr/hal-00546144/file/Draft_00_Weber_eaai_2010.pdf,10.1016/j.engappai.2010.06.002,,,8212328,Computer Science; Engineering,JournalArticle; Review,bayesian networks,1,citations=767; influential=16; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
1934,72,72,2012,Mining Educational Data to Analyze Students' Performance,"Brijesh Kumar Baradwaj, S. Pal",arXiv.org,2012-01-16,756,28,195.988,Natural Language Processing and Knowledge,transformer,machine-learning,The main objective of higher education institutions is to provide quality education to its students.,high citation signal (756); influential citation signal (28); open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.14569/IJACSA.2011.020609,https://www.semanticscholar.org/paper/22c532b177c3a667009aebfb6736f8fe7b4dad9d,http://thesai.org/Downloads/Volume2No6/Paper%209-Mining%20Educational%20Data%20to%20Analyze%20Students%20Performance.pdf,10.14569/IJACSA.2011.020609,1201.3417,,2687907,Computer Science; Education,JournalArticle,data mining,1,citations=756; influential=28; open PDF metadata; AI term matches=2,"The main objective of higher education institutions is to provide quality education to its students. One way to achieve highest level of quality in higher education system is by discovering knowledge for prediction regarding enrolment of students in a particular course, alienation of traditional classroom teaching model, detection of unfair means used in online examination, detection of abnormal values in the result sheets of the students, prediction about students' performance and so on. The knowledge is hidden among the educational data set and it is extractable through data mining techniques. Present paper is designed to justify the capabilities of data mining techniques in context of higher education by offering a data mining model for higher education system in the university. In this research, the classification task is used to evaluate student's performance and as there are many approaches that are used for data classification, the decision tree method is used here. By this task we extract knowledge that describes students' performance in end semester examination. It helps earlier in identifying the dropouts and students who need special attention and allow the teacher to provide appropriate advising/counseling. Keywords-Educational Data Mining (EDM); Classification; Knowledge Discovery in Database (KDD); ID3 Algorithm."
1939,73,73,2012,A Survey of Text Clustering Algorithms,"C. Aggarwal, ChengXiang Zhai",Mining Text Data,2012-08-01,754,40,206.778,Natural Language Processing and Knowledge,survey/review,machine-learning; nlp,Positions A Survey of Text Clustering Algorithms within Natural Language Processing and Knowledge.,high citation signal (754); influential citation signal (40),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1007/978-1-4614-3223-4_4,https://www.semanticscholar.org/paper/48d277cf8e9b50e53bfcacd535bf834199e976f0,,10.1007/978-1-4614-3223-4_4,,,3038960,Computer Science,Review,data mining,1,citations=754; influential=40; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
1976,74,74,2012,Modeling Temporal Dependencies in High-Dimensional Sequences: Application to Polyphonic Music Generation and Transcription,"Nicolas Boulanger-Lewandowski, Yoshua Bengio, Pascal Vincent",International Conference on Machine Learning,2012-06-26,735,70,218.905,Foundation Models and Large Language Models,metadata-ranked,machine-learning; foundation-models; nlp,We investigate the problem of modeling symbolic sequences of polyphonic music in a completely general piano-roll representation.,high citation signal (735); influential citation signal (70); recognized venue,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/07c43a3ff15f2104022f2b1ca8ec4128a930b414,https://www.semanticscholar.org/paper/07c43a3ff15f2104022f2b1ca8ec4128a930b414,,,1206.6392,,175089,Computer Science; Mathematics,JournalArticle; Conference,neural networks,1,citations=735; influential=70; recognized venue; open PDF metadata; AI term matches=3,We investigate the problem of modeling symbolic sequences of polyphonic music in a completely general piano-roll representation. We introduce a probabilistic model based on distribution estimators conditioned on a recurrent neural network that is able to discover temporal dependencies in high-dimensional sequences. Our approach outperforms many traditional models of polyphonic music on a variety of realistic datasets. We show how our musical language model can serve as a symbolic prior to improve the accuracy of polyphonic transcription.
2007,75,75,2012,Prototype Selection for Nearest Neighbor Classification: Taxonomy and Empirical Study,"S. García, J. Derrac, J. Cano, F. Herrera",IEEE Transactions on Pattern Analysis and Machine Intelligence,2012-03-01,719,61,216.523,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Prototype Selection for Nearest Neighbor Classification: Taxonomy and Empirical Study within General AI Methods and Systems.,high citation signal (719); influential citation signal (61); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TPAMI.2011.142,https://www.semanticscholar.org/paper/fbca1824c49e02da37e5e780eaf0ab6ddfaf5614,,10.1109/TPAMI.2011.142,,21768651,1463420,Computer Science; Medicine,JournalArticle; Review,data mining,1,citations=719; influential=61; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
2013,76,76,2012,A literature review and classification of recommender systems research,"D. Park, Hyeakyeong Kim, I. Choi, Jae Kyeong Kim",Expert systems with applications,2012-09-01,714,24,200.654,"Graph Learning, Recommendation, and Core Methods",survey/review,machine-learning; graph-learning,"Positions A literature review and classification of recommender systems research within Graph Learning, Recommendation, and Core Methods.",high citation signal (714); influential citation signal (24),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/j.eswa.2012.02.038,https://www.semanticscholar.org/paper/17c743465f8648f43f435265545947a202ec2b0e,,10.1016/j.eswa.2012.02.038,,,207644320,Computer Science,JournalArticle; Review,data mining; neural networks,2,citations=714; influential=24; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
2015,77,77,2012,An experimental comparison of classification algorithms for imbalanced credit scoring data sets,"Iain Brown, C. Mues",Expert systems with applications,2012-02-01,713,32,202.511,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"In this paper, we set out to compare several techniques that can be used in the analysis of imbalanced credit scoring data sets.",high citation signal (713); influential citation signal (32); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/j.eswa.2011.09.033,https://www.semanticscholar.org/paper/76cc39ed4b40ac4220e998c0ae164925673f6185,https://doi.org/10.1016/j.eswa.2011.09.033,10.1016/j.eswa.2011.09.033,,,14217079,Business; Computer Science,JournalArticle,neural networks; support vector machines,2,citations=713; influential=32; open PDF metadata; title AI matches=1; AI term matches=4; query hits=2,"In this paper, we set out to compare several techniques that can be used in the analysis of imbalanced credit scoring data sets. In a credit scoring context, imbalanced data sets frequently occur as the number of defaulting loans in a portfolio is usually much lower than the number of observations that do not default. As well as using traditional classification techniques such as logistic regression, neural networks and decision trees, this paper will also explore the suitability of gradient boosting, least square support vector machines and random forests for loan default prediction.Five real-world credit scoring data sets are used to build classifiers and test their performance. In our experiments, we progressively increase class imbalance in each of these data sets by randomly under-sampling the minority class of defaulters, so as to identify to what extent the predictive power of the respective techniques is adversely affected. The performance criterion chosen to measure this effect is the area under the receiver operating characteristic curve (AUC); Friedman's statistic and Nemenyi post hoc tests are used to test for significance of AUC differences between techniques.The results from this empirical study indicate that the random forest and gradient boosting classifiers perform very well in a credit scoring context and are able to cope comparatively well with pronounced class imbalances in these data sets. We also found that, when faced with a large class imbalance, the C4.5 decision tree algorithm, quadratic discriminant analysis and k-nearest neighbours perform significantly worse than the best performing classifiers."
2026,78,78,2012,Learning Feature Representations with K-Means,"A. Coates, A. Ng",Neural Networks,,708,44,203.698,"Representation, Self-Supervised, and Transfer Learning",metadata-ranked,machine-learning,"Positions Learning Feature Representations with K-Means within Representation, Self-Supervised, and Transfer Learning.",high citation signal (708); influential citation signal (44),"Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://doi.org/10.1007/978-3-642-35289-8_30,https://www.semanticscholar.org/paper/007d73c91a1bf90d72eb59fbdd8791a4b009f363,,10.1007/978-3-642-35289-8_30,,,10546515,Computer Science,,deep learning; machine learning; neural networks,3,citations=708; influential=44; open PDF metadata; AI term matches=2; query hits=3,
2056,79,79,2012,Active Learning,Burr Settles,Synthesis Lectures on Artificial Intelligence and Machine Learning,2012-07-02,696,47,213.226,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Active Learning within General AI Methods and Systems.,high citation signal (696); influential citation signal (47); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-1-4419-1428-6_489,https://www.semanticscholar.org/paper/e541c475457a731d7d434c4302867fc45af5876f,,10.1007/978-1-4419-1428-6_489,,,207319017,Computer Science,Review,data mining; machine learning,2,citations=696; influential=47; recognized venue; open PDF metadata; AI term matches=2; query hits=2,
2057,80,80,2012,Batch Reinforcement Learning,"S. Lange, T. Gabel, Martin A. Riedmiller",Reinforcement Learning,,696,31,196.55,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,Positions Batch Reinforcement Learning within Reinforcement Learning and Agents.,high citation signal (696); influential citation signal (31); open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1007/978-3-642-27645-3_2,https://www.semanticscholar.org/paper/5c65d095600d6c647426fa3bc45031b208882d5f,http://ml.informatik.uni-freiburg.de/_media/publications/langegabelriedmiller2011chapter.pdf,10.1007/978-3-642-27645-3_2,,,18760634,Computer Science,Review,reinforcement learning,1,citations=696; influential=31; open PDF metadata; title AI matches=1; AI term matches=1,
2068,81,81,2012,Distributed GraphLab: A Framework for Machine Learning in the Cloud,"Yucheng Low, Joseph E. Gonzalez, Aapo Kyrola, Danny Bickson, Carlos Guestrin, Joseph M Hellerstein",Very Large Data Bases Conference,2012-04-26,688,46,203.677,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Distributed GraphLab: A Framework for Machine Learning in the Cloud within General AI Methods and Systems.,high citation signal (688); influential citation signal (46),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/260077710ef86047c582bbe505feca36962ca406,https://www.semanticscholar.org/paper/260077710ef86047c582bbe505feca36962ca406,,,,,3188444,Computer Science,JournalArticle,data mining; machine learning,2,citations=688; influential=46; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
2071,82,82,2012,Density Ratio Estimation in Machine Learning,"Masashi Sugiyama, Taiji Suzuki, T. Kanamori",,2012-02-01,687,57,204.59,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Density Ratio Estimation in Machine Learning within General AI Methods and Systems.,high citation signal (687); influential citation signal (57),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1017/CBO9781139035613,https://www.semanticscholar.org/paper/c088a41395a9f08d719be8479dc11ddecf047530,,10.1017/CBO9781139035613,,,60858035,Computer Science; Mathematics,,machine learning,1,citations=687; influential=57; open PDF metadata; title AI matches=1; AI term matches=1,
2073,83,83,2012,Data mining techniques and applications - A decade review from 2000 to 2011,"S. Liao, Pei-Hui Chu, Pei-Yuan Hsiao",Expert systems with applications,2012-09-01,686,6,179.954,General AI Methods and Systems,survey/review,machine-learning,Positions Data mining techniques and applications - A decade review from 2000 to 2011 within General AI Methods and Systems.,high citation signal (686),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.eswa.2012.02.063,https://www.semanticscholar.org/paper/ced8fa452fab460a70544277f5fb3a142193dd40,,10.1016/j.eswa.2012.02.063,,,207575240,Computer Science,JournalArticle; Review,data mining,1,citations=686; influential=6; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
2087,84,84,2012,"Synaptic plasticity, memory and the hippocampus: a neural network approach to causality","G. Neves, S. Cooke, T. Bliss",Nature Reviews Neuroscience,2012-11-20,677,34,207.196,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning,"Positions Synaptic plasticity, memory and the hippocampus: a neural network approach to causality within AI for Science, Healthcare, and Robotics.",high citation signal (677); influential citation signal (34); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1038/NRN3396,https://www.semanticscholar.org/paper/e22dd3f125c3044605decaabb4f59cd76a5f0a91,https://www.nature.com/articles/nrn3396.pdf,10.1038/NRN3396,,,10958598,Biology,Review,neural networks,1,citations=677; influential=34; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
2093,85,85,2012,Brief Introduction of Back Propagation (BP) Neural Network Algorithm and Its Improvement,"J. Li, Jihang Cheng, Jingjing Shi, Fei Huang",,,675,17,187.821,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Brief Introduction of Back Propagation (BP) Neural Network Algorithm and Its Improvement within General AI Methods and Systems.,high citation signal (675); influential citation signal (17),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-642-30223-7_87,https://www.semanticscholar.org/paper/e4f7ad83b566c6516740d3f9a0ee954ee3ff9f32,,10.1007/978-3-642-30223-7_87,,,15516220,Computer Science,,neural networks,1,citations=675; influential=17; open PDF metadata; title AI matches=1; AI term matches=1,
2094,86,86,2012,Novel Speech Signal Processing Algorithms for High-Accuracy Classification of Parkinson's Disease,"A. Tsanas, Max A. Little, P. McSharry, Jennifer L. Spielman, L. Ramig",IEEE Transactions on Biomedical Engineering,2012-01-09,674,37,208.25,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; ai4science,"Positions Novel Speech Signal Processing Algorithms for High-Accuracy Classification of Parkinson's Disease within AI for Science, Healthcare, and Robotics.",high citation signal (674); influential citation signal (37); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/TBME.2012.2183367,https://www.semanticscholar.org/paper/7fc960bb5616e71bfcfba59c39a443f291d20178,https://publications.aston.ac.uk/id/eprint/18329/1/Novel_speech_signal_processing_algorithms.pdf,10.1109/TBME.2012.2183367,,22249592,13888598,Computer Science; Medicine,JournalArticle,support vector machines,1,citations=674; influential=37; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
2100,87,87,2012,A novel hybrid CNN-SVM classifier for recognizing handwritten digits,"Xiaoxiao Niu, C. Suen",Pattern Recognition,2012-04-01,672,38,212.548,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A novel hybrid CNN-SVM classifier for recognizing handwritten digits within General AI Methods and Systems.,high citation signal (672); influential citation signal (38); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.patcog.2011.09.021,https://www.semanticscholar.org/paper/c2b2ffb47c7bfaeb04e387a67ba2e3e4a1dc545d,,10.1016/j.patcog.2011.09.021,,,9329224,Computer Science,JournalArticle,neural networks; pattern recognition; support vector machines,3,citations=672; influential=38; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2; query hits=3,
2123,88,88,2012,Statistical Language Models Based on Neural Networks,"Vysoké Učení, Technické V Brně, Grafiky A Multimédií, Disertační Práce",,,659,73,216.086,Foundation Models and Large Language Models,metadata-ranked,foundation-models,Positions Statistical Language Models Based on Neural Networks within Foundation Models and Large Language Models.,high citation signal (659); influential citation signal (73),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/96364af2d208ea75ca3aeb71892d2f7ce7326b55,https://www.semanticscholar.org/paper/96364af2d208ea75ca3aeb71892d2f7ce7326b55,,,,,68116583,Computer Science; Linguistics,,artificial intelligence; natural language processing; neural networks,3,citations=659; influential=73; open PDF metadata; title AI matches=3; AI term matches=3; query hits=3,
2128,89,89,2012,Machine Learning and Radiology,"Shijun Wang, R. Summers",Medical Image Anal.,2012-02-23,659,14,196.742,"AI for Science, Healthcare, and Robotics",survey/review; retrieval; ai4science,machine-learning; nlp; vision; ai4science,"In this paper, we give a short introduction to machine learning and survey its applications in radiology.",high citation signal (659); influential citation signal (14); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.media.2012.02.005,https://www.semanticscholar.org/paper/222c68fc80b05064680ddc467243b620604fd11e,https://europepmc.org/articles/pmc3372692?pdf=render,10.1016/j.media.2012.02.005,,22465077,206869445,Computer Science; Medicine,Review; JournalArticle,machine learning; natural language processing,2,citations=659; influential=14; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"In this paper, we give a short introduction to machine learning and survey its applications in radiology. We focused on six categories of applications in radiology: medical image segmentation, registration, computer aided detection and diagnosis, brain function or activity analysis and neurological disease diagnosis from fMR images, content-based image retrieval systems for CT or MRI images, and text analysis of radiology reports using natural language processing (NLP) and natural language understanding (NLU). This survey shows that machine learning plays a key role in many radiology applications. Machine learning identifies complex patterns automatically and helps radiologists make intelligent decisions on radiology data such as conventional radiographs, CT, MRI, and PET images and radiology reports. In many applications, the performance of machine learning-based automatic detection and diagnosis systems has shown to be comparable to that of a well-trained and experienced radiologist. Technology development in machine learning and radiology will benefit from each other in the long run. Key contributions and common characteristics of machine learning techniques in radiology are discussed. We also discuss the problem of translating machine learning applications to the radiology clinical setting, including advantages and potential barriers."
2143,90,90,2012,Plant pattern recognition receptor complexes at the plasma membrane.,"Jacqueline Monaghan, C. Zipfel",Current opinion in plant biology,2012-08-01,654,51,201.979,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,"Positions Plant pattern recognition receptor complexes at the plasma membrane. within AI for Science, Healthcare, and Robotics.",high citation signal (654); influential citation signal (51),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.pbi.2012.05.006,https://www.semanticscholar.org/paper/b84dac9c1542fe35372e53ea5aed232c59a4be6c,,10.1016/j.pbi.2012.05.006,,22705024,9872656,Biology; Environmental Science; Medicine,Review; JournalArticle,pattern recognition,1,citations=654; influential=51; open PDF metadata; title AI matches=1; AI term matches=1,
2155,91,91,2012,Convolutional-Recursive Deep Learning for 3D Object Classification,"R. Socher, Brody Huval, Bharath Putta Bath, Christopher D. Manning, A. Ng",Neural Information Processing Systems,2012-12-03,648,46,205.362,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Convolutional-Recursive Deep Learning for 3D Object Classification within General AI Methods and Systems.,high citation signal (648); influential citation signal (46),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/cc75c81148245198d4c6d4c8fcbbae487215903b,https://www.semanticscholar.org/paper/cc75c81148245198d4c6d4c8fcbbae487215903b,,,,,16900529,Computer Science; Engineering,JournalArticle; Conference,deep learning; neural networks,2,citations=648; influential=46; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
2182,92,92,2012,Stochastic Gradient Descent for Non-smooth Optimization: Convergence Results and Optimal Averaging Schemes,"Ohad Shamir, Tong Zhang",International Conference on Machine Learning,2012-12-08,632,94,218.665,Foundation Models and Large Language Models,metadata-ranked,machine-learning,Stochastic Gradient Descent (SGD) is one of the simplest and most popular stochastic optimization methods.,high citation signal (632); influential citation signal (94); recognized venue,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/2672ba89286367fe312f167d85a75b3fbe64b2ab,https://www.semanticscholar.org/paper/2672ba89286367fe312f167d85a75b3fbe64b2ab,,,1212.1824,,1217704,Computer Science; Mathematics,JournalArticle; Conference,support vector machines,1,citations=632; influential=94; recognized venue; open PDF metadata; AI term matches=2,"Stochastic Gradient Descent (SGD) is one of the simplest and most popular stochastic optimization methods. While it has already been theoretically studied for decades, the classical analysis usually required non-trivial smoothness assumptions, which do not apply to many modern applications of SGD with non-smooth objective functions such as support vector machines. In this paper, we investigate the performance of SGD without such smoothness assumptions, as well as a running average scheme to convert the SGD iterates to a solution with optimal optimization accuracy. In this framework, we prove that after T rounds, the suboptimality of the last SGD iterate scales as O(log(T)/√T) for non-smooth convex objective functions, and O(log(T)/T) in the non-smooth strongly convex case. To the best of our knowledge, these are the first bounds of this kind, and almost match the minimax-optimal rates obtainable by appropriate averaging schemes. We also propose a new and simple averaging scheme, which not only attains optimal rates, but can also be easily computed on-the-fly (in contrast, the suffix averaging scheme proposed in Rakhlin et al. (2011) is not as simple to implement). Finally, we provide some experimental illustrations."
