candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
702,2013,Locally linear embedding (LLE) for MRI based Alzheimer's disease classification,"Xin Liu, D. Tosun, M. Weiner, N. Schuff",NeuroImage,2013-12-01,160,4,140.323,Vision and Multimodal Learning,metadata-ranked,machine-learning,Positions Locally linear embedding (LLE) for MRI based Alzheimer's disease classification within Vision and Multimodal Learning.,high citation signal (160); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/j.neuroimage.2013.06.033,https://www.semanticscholar.org/paper/708c6a0020f2c56ab225a748c3f90eb3faddfecc,https://escholarship.org/content/qt027785zc/qt027785zc.pdf,10.1016/j.neuroimage.2013.06.033,,23792982,10803458,Computer Science; Medicine; Psychology,JournalArticle,machine learning; support vector machines,2,citations=160; influential=4; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
703,2013,Gaussian Processes for Nonlinear Signal Processing: An Overview of Recent Advances,"F. Pérez-Cruz, S. V. Vaerenbergh, J. J. Murillo-Fuentes, M. Lázaro-Gredilla, I. Santamaría",IEEE Signal Processing Magazine,2013-03-12,160,4,137.323,General AI Methods and Systems,survey/review,machine-learning,Gaussian processes (GPs) are versatile tools that have been successfully employed to solve nonlinear estimation problems in machine learning but are rarely used in signal processing.,high citation signal (160); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/MSP.2013.2250352,https://www.semanticscholar.org/paper/a8fff27ad9725254ec35739254ce248b6e337eb1,http://arxiv.org/pdf/1303.2823,10.1109/MSP.2013.2250352,1303.2823,,11567132,Computer Science; Engineering; Mathematics,JournalArticle; Review,machine learning,1,citations=160; influential=4; open PDF metadata; AI term matches=2,"Gaussian processes (GPs) are versatile tools that have been successfully employed to solve nonlinear estimation problems in machine learning but are rarely used in signal processing. In this tutorial, we present GPs for regression as a natural nonlinear extension to optimal Wiener filtering. After establishing their basic formulation, we discuss several important aspects and extensions, including recursive and adaptive algorithms for dealing with nonstationarity, low-complexity solutions, non-Gaussian noise models, and classification scenarios. Furthermore, we provide a selection of relevant applications to wireless digital communications."
704,2013,"CFD modeling and multi-objective optimization of cyclone geometry using desirability function, artificial neural networks and genetic algorithms","Khairy Elsayed, C. Lacor",,2013-04-15,160,0,118.791,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,graph-learning,"Positions CFD modeling and multi-objective optimization of cyclone geometry using desirability function, artificial neural networks and genetic algorithms within Graph Learning, Recommendation, and Core Methods.",high citation signal (160); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.APM.2012.11.010,https://www.semanticscholar.org/paper/5991a23adfbbd11df92525ea116f4240e083335f,https://doi.org/10.1016/j.apm.2012.11.010,10.1016/J.APM.2012.11.010,,,59000395,Computer Science; Engineering,,neural networks,1,citations=160; influential=0; open PDF metadata; title AI matches=2; AI term matches=2,
705,2013,Capturing Complex Spatio-temporal Relations among Facial Muscles for Facial Expression Recognition,"Ziheng Wang, Shangfei Wang, Q. Ji",2013 IEEE Conference on Computer Vision and Pattern Recognition,2013-06-23,159,18,165.876,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Capturing Complex Spatio-temporal Relations among Facial Muscles for Facial Expression Recognition within Vision and Multimodal Learning.,high citation signal (159); influential citation signal (18); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2013.439,https://www.semanticscholar.org/paper/0c0a9984000278db2c68963d3e3087d12b8cbed4,http://www.cv-foundation.org/openaccess/content_cvpr_2013/papers/Wang_Capturing_Complex_Spatio-temporal_2013_CVPR_paper.pdf,10.1109/CVPR.2013.439,,,14657654,Computer Science,JournalArticle; Conference,bayesian networks,1,citations=159; influential=18; recognized venue; open PDF metadata; AI term matches=2,
706,2013,A Scanner Darkly: Protecting User Privacy from Perceptual Applications,"S. Jana, Arvind Narayanan, Vitaly Shmatikov",IEEE Symposium on Security and Privacy,2013-05-19,159,9,150.89,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,trustworthy-ai,"Positions A Scanner Darkly: Protecting User Privacy from Perceptual Applications within Trustworthy, Explainable, and Responsible AI.",high citation signal (159); open-access PDF metadata,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1109/SP.2013.31,https://www.semanticscholar.org/paper/6eb259f2ff2dafd0ed10ccfd16a25b46e71d3575,https://ieeexplore.ieee.org/ielx7/6547086/6547088/06547120.pdf,10.1109/SP.2013.31,,,1902742,Computer Science,JournalArticle,computer vision,1,citations=159; influential=9; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,
707,2013,Multi-stage Contextual Deep Learning for Pedestrian Detection,"Xingyu Zeng, Wanli Ouyang, Xiaogang Wang",IEEE International Conference on Computer Vision,2013-12-01,159,8,147.415,Vision and Multimodal Learning,metadata-ranked,vision,Positions Multi-stage Contextual Deep Learning for Pedestrian Detection within Vision and Multimodal Learning.,high citation signal (159); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/ICCV.2013.22,https://www.semanticscholar.org/paper/47a1d156184c01ac31dcd06bffa7e81fcbf61fdb,http://www.ee.cuhk.edu.hk/%7Exgwang/papers/zengOWiccv13.pdf,10.1109/ICCV.2013.22,,,1243243,Computer Science,JournalArticle; Conference,deep learning,1,citations=159; influential=8; open PDF metadata; title AI matches=1; AI term matches=2,
708,2013,An Optimized Cost-Sensitive SVM for Imbalanced Data Learning,"Peng Cao, Dazhe Zhao, Osmar R Zaiane",Pacific-Asia Conference on Knowledge Discovery and Data Mining,2013-04-14,159,8,147.415,General AI Methods and Systems,metadata-ranked,machine-learning,Positions An Optimized Cost-Sensitive SVM for Imbalanced Data Learning within General AI Methods and Systems.,high citation signal (159),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-642-37456-2_24,https://www.semanticscholar.org/paper/8fc8201dbd1d6ef274352a578e1ada637894bc30,,10.1007/978-3-642-37456-2_24,,,10433697,Computer Science,JournalArticle; Conference,machine learning,1,citations=159; influential=8; open PDF metadata; title AI matches=1; AI term matches=2,
709,2013,Multi-objective optimization of a building envelope for thermal performance using genetic algorithms and artificial neural network,"D. Gossard, Bérangère Lartigues, F. Thellier",,2013-12-01,159,3,135.062,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Multi-objective optimization of a building envelope for thermal performance using genetic algorithms and artificial neural network within Graph Learning, Recommendation, and Core Methods.",high citation signal (159); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.ENBUILD.2013.08.026,https://www.semanticscholar.org/paper/adab30621c12be8f69b7dc12cc921dad0db4d808,https://hal.archives-ouvertes.fr/hal-02175513/file/2013-E-B_gossard_HHH.pdf,10.1016/J.ENBUILD.2013.08.026,,,110014985,Computer Science; Engineering; Environmental Science,,neural networks,1,citations=159; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
710,2013,Word Level Language Identification in Online Multilingual Communication,"Dong Nguyen, A. Seza Doğruöz",Conference on Empirical Methods in Natural Language Processing,2013-10-18,158,17,154.981,Foundation Models and Large Language Models,metadata-ranked,nlp,Multilingual speakers switch between languages in online and spoken communication.,high citation signal (158); influential citation signal (17); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.18653/v1/d13-1084,https://www.semanticscholar.org/paper/824f339256c260e2e4d89f3a75522f37ea7211e6,https://biblio.ugent.be/publication/8694791/file/8698933.pdf,10.18653/v1/d13-1084,,,18318907,Computer Science; Linguistics,JournalArticle; Conference,large language models,1,citations=158; influential=17; open PDF metadata; AI term matches=2,"Multilingual speakers switch between languages in online and spoken communication. Analyses of large scale multilingual data require automatic language identification at the word level. For our experiments with multilingual online discussions, we first tag the language of individual words using language models and dictionaries. Secondly, we incorporate context to improve the performance. We achieve an accuracy of 98%. Besides word level accuracy, we use two new metrics to evaluate this task."
711,2013,Local Energy Pattern for Texture Classification Using Self-Adaptive Quantization Thresholds,"Jun Zhang, Jimin Liang, Heng Zhao",IEEE Transactions on Image Processing,,158,15,164.332,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Local Energy Pattern for Texture Classification Using Self-Adaptive Quantization Thresholds within Vision and Multimodal Learning.,high citation signal (158); influential citation signal (15); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TIP.2012.2214045,https://www.semanticscholar.org/paper/0a9c7da2fe9b54bb348109bc4b47e96ef73a0b51,,10.1109/TIP.2012.2214045,,22910113,8805970,Computer Science; Mathematics; Medicine,JournalArticle,pattern recognition,1,citations=158; influential=15; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
712,2013,Discrete Neural Correlates for the Recognition of Negative Emotions: Insights from Frontotemporal Dementia,"F. Kumfor, M. Irish, J. Hodges, O. Piguet",PLoS ONE,2013-06-21,158,6,141.759,Generative Models and Synthetic Media,metadata-ranked,machine-learning; multimodal,"Patients with frontotemporal dementia have pervasive changes in emotion recognition and social cognition, yet the neural changes underlying these emotion processing deficits remain unclear.",high citation signal (158); open-access PDF metadata,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1371/journal.pone.0067457,https://www.semanticscholar.org/paper/f7cfb680f8dac9427e541df7c376fceebb8063d6,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0067457&type=printable,10.1371/journal.pone.0067457,,23805313,2895773,Medicine; Psychology,JournalArticle,neural networks,1,citations=158; influential=6; open PDF metadata; AI term matches=2,"Patients with frontotemporal dementia have pervasive changes in emotion recognition and social cognition, yet the neural changes underlying these emotion processing deficits remain unclear. The multimodal system model of emotion proposes that basic emotions are dependent on distinct brain regions, which undergo significant pathological changes in frontotemporal dementia. As such, this syndrome may provide important insight into the impact of neural network degeneration upon the innate ability to recognise emotions. This study used voxel-based morphometry to identify discrete neural correlates involved in the recognition of basic emotions (anger, disgust, fear, sadness, surprise and happiness) in frontotemporal dementia. Forty frontotemporal dementia patients (18 behavioural-variant, 11 semantic dementia, 11 progressive nonfluent aphasia) and 27 healthy controls were tested on two facial emotion recognition tasks: The Ekman 60 and Ekman Caricatures. Although each frontotemporal dementia group showed impaired recognition of negative emotions, distinct associations between emotion-specific task performance and changes in grey matter intensity emerged. Fear recognition was associated with the right amygdala; disgust recognition with the left insula; anger recognition with the left middle and superior temporal gyrus; and sadness recognition with the left subcallosal cingulate, indicating that discrete neural substrates are necessary for emotion recognition in frontotemporal dementia. The erosion of emotion-specific neural networks in neurodegenerative disorders may produce distinct profiles of performance that are relevant to understanding the neurobiological basis of emotion processing."
713,2013,Supervised classification and mathematical optimization,"E. Carrizosa, D. Morales",Computers & Operations Research,,158,4,145.048,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,Data mining techniques often ask for the resolution of optimization problems.,high citation signal (158); open-access PDF metadata,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1016/j.cor.2012.05.015,https://www.semanticscholar.org/paper/67005003f7e30bc3a8b9a53c690ac21370a74f21,https://idus.us.es/bitstream/11441/44821/1/Supervised%20classification%20and%20mathematical%20optimization.pdf,10.1016/j.cor.2012.05.015,,,11248104,Computer Science; Mathematics,JournalArticle,data mining; support vector machines,2,citations=158; influential=4; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Data mining techniques often ask for the resolution of optimization problems. Supervised classification, and, in particular, support vector machines, can be seen as a paradigmatic instance. In this paper, some links between mathematical optimization methods and supervised classification are emphasized. It is shown that many different areas of mathematical optimization play a central role in off-the-shelf supervised classification methods. Moreover, mathematical optimization turns out to be extremely useful to address important issues in classification, such as identifying relevant variables, improving the interpretability of classifiers or dealing with vagueness/noise in the data."
714,2013,A dynamic Bayesian networks modeling of human factors on offshore blowouts,"Bao-ping Cai, Yonghong Liu, Yunwei Zhang, Qian Fan, Zengkai Liu, Xiaojie Tian",,2013-07-01,158,3,134.924,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,graph-learning,"Positions A dynamic Bayesian networks modeling of human factors on offshore blowouts within Graph Learning, Recommendation, and Core Methods.",high citation signal (158),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.JLP.2013.01.001,https://www.semanticscholar.org/paper/90fd1356ae58508f5c0e9ed9583c6ca4822a7108,,10.1016/J.JLP.2013.01.001,,,108438579,Engineering; Environmental Science,,bayesian networks,1,citations=158; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
715,2013,Hybrid Deep Neural Network--Hidden Markov Model (DNN-HMM) Based Speech Emotion Recognition,"Longfei Li, Yong Zhao, D. Jiang, Yanning Zhang, Fengna Wang, Isabel Gonzalez, V. Enescu, H. Sahli",2013 Humaine Association Conference on Affective Computing and Intelligent Interaction,2013-09-02,157,12,151.286,Reinforcement Learning and Agents,metadata-ranked,machine-learning,Positions Hybrid Deep Neural Network--Hidden Markov Model (DNN-HMM) Based Speech Emotion Recognition within Reinforcement Learning and Agents.,high citation signal (157); influential citation signal (12),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1109/ACII.2013.58,https://www.semanticscholar.org/paper/4a25b36075124e7982076374fd4e33def2d80099,,10.1109/ACII.2013.58,,,9665019,Computer Science,JournalArticle; Conference,neural networks,1,citations=157; influential=12; open PDF metadata; title AI matches=1; AI term matches=1,
716,2013,Prediction of the cetane number of biodiesel using artificial neural networks and multiple linear regression,"R. Piloto-Rodríguez, Yisel Sánchez-Borroto, M. Lapuerta, L. Goyos-Pérez, S. Verhelst",,,157,8,149.138,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Prediction of the cetane number of biodiesel using artificial neural networks and multiple linear regression within General AI Methods and Systems.,high citation signal (157),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.ENCONMAN.2012.07.023,https://www.semanticscholar.org/paper/24a3aba07bd6cd59d1b4dfefe5cce79d28959ee4,,10.1016/J.ENCONMAN.2012.07.023,,,55040168,Chemistry; Engineering; Environmental Science,,neural networks,1,citations=157; influential=8; open PDF metadata; title AI matches=2; AI term matches=2,
717,2013,Sensing and Recognizing Surface Textures Using a GelSight Sensor,"Rui Li, E. Adelson",2013 IEEE Conference on Computer Vision and Pattern Recognition,2013-06-23,157,6,151.62,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Sensing surface textures by touch is a valuable capability for robots.,high citation signal (157); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2013.164,https://www.semanticscholar.org/paper/d13d9614860ff26a9ccae9edc59314ef2c3621d1,https://dspace.mit.edu/bitstream/1721.1/86137/1/Adelson_Sensing%20and%20Recognizing.pdf,10.1109/CVPR.2013.164,,,9026242,Computer Science; Engineering,JournalArticle; Conference,pattern recognition,1,citations=157; influential=6; recognized venue; open PDF metadata; AI term matches=2,"Sensing surface textures by touch is a valuable capability for robots. Until recently it was difficult to build a compliant sensor with high sensitivity and high resolution. The GelSight sensor is compliant and offers sensitivity and resolution exceeding that of the human fingertips. This opens the possibility of measuring and recognizing highly detailed surface textures. The GelSight sensor, when pressed against a surface, delivers a height map. This can be treated as an image, and processed using the tools of visual texture analysis. We have devised a simple yet effective texture recognition system based on local binary patterns, and enhanced it by the use of a multi-scale pyramid and a Hellinger distance metric. We built a database with 40 classes of tactile textures using materials such as fabric, wood, and sandpaper. Our system can correctly categorize materials from this database with high accuracy. This suggests that the GelSight sensor can be useful for material recognition by robots."
718,2013,Global stability of complex-valued neural networks with both leakage time delay and discrete time delay on time scales,"Xiaofeng Chen, Q. Song",Neurocomputing,2013-12-01,157,6,145.62,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Global stability of complex-valued neural networks with both leakage time delay and discrete time delay on time scales within General AI Methods and Systems.,high citation signal (157),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.neucom.2013.04.040,https://www.semanticscholar.org/paper/50a8200971a17ec384b5af421efa6618e3b3b2d4,,10.1016/j.neucom.2013.04.040,,,36436520,Computer Science; Mathematics,JournalArticle,neural networks,1,citations=157; influential=6; open PDF metadata; title AI matches=2; AI term matches=2,
719,2013,Active deep learning method for semi-supervised sentiment classification,"Shusen Zhou, Qingcai Chen, Xiaolong Wang",Neurocomputing,2013-11-23,157,4,143.909,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Active deep learning method for semi-supervised sentiment classification within General AI Methods and Systems.,high citation signal (157),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.neucom.2013.04.017,https://www.semanticscholar.org/paper/1732bd0913b4f00808b25a4dad69831faaf1fa81,,10.1016/j.neucom.2013.04.017,,,576398,Computer Science,JournalArticle; Review,deep learning; machine learning; natural language processing,3,citations=157; influential=4; open PDF metadata; title AI matches=2; AI term matches=2; query hits=3,
720,2013,Innate sensing of viruses by pattern recognition receptors in birds,"Shun Chen, A. Cheng, Mingshu Wang",Veterinary Research,2013-09-09,157,4,142.909,General AI Methods and Systems,survey/review,machine-learning,"Similar to mammals, several viral-sensing pattern recognition receptors (PRR) have been identified in birds including Toll-like receptors (TLR) and retinoic acid-inducible gene I (RIG-I)-like receptors (RLR).",high citation signal (157); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1186/1297-9716-44-82,https://www.semanticscholar.org/paper/3c6a26a1e3bb631cff1a227b52fbba1518c71890,https://veterinaryresearch.biomedcentral.com/counter/pdf/10.1186/1297-9716-44-82,10.1186/1297-9716-44-82,,24016341,5154781,Biology; Environmental Science; Medicine,Review; JournalArticle,pattern recognition,1,citations=157; influential=4; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,"Similar to mammals, several viral-sensing pattern recognition receptors (PRR) have been identified in birds including Toll-like receptors (TLR) and retinoic acid-inducible gene I (RIG-I)-like receptors (RLR). Avian TLR are slightly different from their mammalian counterparts, including the pseudogene TLR8, the absence of TLR9, and the presence of TLR1La, TLR1Lb, TLR15, and TLR21. Avian TLR3 and TLR7 are involved in RNA virus recognition, especially highly pathogenic avian influenza virus (HPAIV), while TLR15 and TLR21 are potential sensors that recognize both RNA viruses and bacteria. However, the agonist of TLR15 is still unknown. Interestingly, chickens, unlike ducks, geese and finches, lack RIG-I, however they do express melanoma differentiation-associated gene 5 (MDA5) which functionally compensates for the absence of RIG-I. Duck RIG-I is the cytosolic recognition element for HPAIV recognition, while chicken cells sense HPAIV through MDA5. However, the contributions of MDA5 and RIG-I to IFN-β induction upon HPAIV infection is different, and this may contribute to the chicken’s susceptibility to highly pathogenic influenza. It is noteworthy that the interactions between avian DNA viruses and PRR have not yet been reported. Furthermore, the role for avian Nod-like receptors (NLR) in viral immunity is largely unknown. In this review, recent advances in the field of viral recognition by different types of PRR in birds are summarized. In particular, the tissue and cellular distribution of avian PRR, the recognition and activation of PRR by viruses, and the subsequent expression of innate antiviral genes such as type I IFN and proinflammatory cytokines are discussed."
721,2013,Impulsive controller design for exponential synchronization of chaotic neural networks with mixed delays,"Xiaodi Li, R. Rakkiyappan",Communications in nonlinear science & numerical simulation,2013-06-01,157,1,138.081,Reinforcement Learning and Agents,metadata-ranked,ai4science,Positions Impulsive controller design for exponential synchronization of chaotic neural networks with mixed delays within Reinforcement Learning and Agents.,high citation signal (157); recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1016/J.CNSNS.2012.08.032,https://www.semanticscholar.org/paper/e59f395dcc199754fb62b80c88740755c386ec79,,10.1016/J.CNSNS.2012.08.032,,,123066507,Computer Science; Mathematics,JournalArticle,neural networks,1,citations=157; influential=1; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
722,2013,Privacy-Preserving Mining of Association Rules From Outsourced Transaction Databases,"F. Giannotti, L. Lakshmanan, A. Monreale, D. Pedreschi, Wendy Hui Wang",IEEE Systems Journal,2013-09-01,156,11,153.026,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,trustworthy-ai,"Positions Privacy-Preserving Mining of Association Rules From Outsourced Transaction Databases within Trustworthy, Explainable, and Responsible AI.",high citation signal (156); influential citation signal (11),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1109/JSYST.2012.2221854,https://www.semanticscholar.org/paper/29f0c51ef0889abef500db0c1d284d93a8d87bc8,,10.1109/JSYST.2012.2221854,,,6241181,Business; Computer Science,JournalArticle,data mining,1,citations=156; influential=11; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,
723,2013,A Survey on Rainfall Prediction using Artificial Neural Network,"D. Nayak, Amitav Mahapatra, Pranati Mishra",,2013-06-26,156,9,152.474,General AI Methods and Systems,survey/review,machine-learning,Positions A Survey on Rainfall Prediction using Artificial Neural Network within General AI Methods and Systems.,high citation signal (156); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.5120/12580-9217,https://www.semanticscholar.org/paper/087f666b1a9cca014b80a7498ccdc8a79bd0a1e2,https://doi.org/10.5120/12580-9217,10.5120/12580-9217,,,16479005,Computer Science; Environmental Science,Review,neural networks,1,citations=156; influential=9; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
724,2013,"THEORETICAL REVIEW The Hippocampus, Time, and Memory Across Scales","Marc W Howard, H. Eichenbaum",Journal of experimental psychology. General,2013-08-05,156,9,151.474,Generative Models and Synthetic Media,survey/review; trustworthy-ai,trustworthy-ai,A wealth of experimental studies with animals have offered insights about how neural networks within the hippocampus support the temporal organization of memories.,high citation signal (156); open-access PDF metadata,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1037/a0033621,https://www.semanticscholar.org/paper/6ed4e14699d87c4ec4a2492ea54287f86b463a23,https://europepmc.org/articles/pmc3982793?pdf=render,10.1037/a0033621,,23915126,207671097,Biology; Medicine; Psychology,Review; JournalArticle,neural networks,1,citations=156; influential=9; survey/benchmark signal; open PDF metadata; AI term matches=2,"A wealth of experimental studies with animals have offered insights about how neural networks within the hippocampus support the temporal organization of memories. These studies have revealed the existence of “time cells” that encode moments in time, much as the well-known “place cells” map locations in space. Another line of work inspired by human behavioral studies suggests that episodic memories are mediated by a state of temporal context that changes gradually over long time scales, up to at least a few thousand seconds. In this view, the “mental time travel” hypothesized to support the experience of episodic memory corresponds to a “jump back in time” in which a previous state of temporal context is recovered. We suggest that these 2 sets of findings could be different facets of a representation of temporal history that maintains a record at the last few thousand seconds of experience. The ability to represent long time scales comes at the cost of discarding precise information about when a stimulus was experienced—this uncertainty becomes greater for events further in the past. We review recent computational work that describes a mechanism that could construct such a scale-invariant representation. Taken as a whole, this suggests the hippocampus plays its role in multiple aspects of cognition by representing events embedded in a general spatiotemporal context. The representation of internal time can be useful across nonhippocampal memory systems."
725,2013,Semi-supervised training of Deep Neural Networks,"Karel Veselý, M. Hannemann, Lukáš Burget",2013 IEEE Workshop on Automatic Speech Recognition and Understanding,2013-12-01,156,9,151.474,Natural Language Processing and Knowledge,metadata-ranked,nlp,Positions Semi-supervised training of Deep Neural Networks within Natural Language Processing and Knowledge.,high citation signal (156),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1109/ASRU.2013.6707741,https://www.semanticscholar.org/paper/17142d06d5cd934ebd6cc22202e0b585c06a9f8f,,10.1109/ASRU.2013.6707741,,,15436933,Computer Science,JournalArticle,neural networks,1,citations=156; influential=9; open PDF metadata; title AI matches=2; AI term matches=3,
