rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
2059,75,75,2010,A Generalized Path Integral Control Approach to Reinforcement Learning,"Evangelos A. Theodorou, J. Buchli, S. Schaal",Journal of machine learning research,2010-03-01,694,73,219.223,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Positions A Generalized Path Integral Control Approach to Reinforcement Learning within Reinforcement Learning and Agents.,high citation signal (694); influential citation signal (73); recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.5555/1756006.1953033,https://www.semanticscholar.org/paper/f7e59546d75b2fe71d1fdda2773f84bb04fcc6d2,,10.5555/1756006.1953033,,,1797388,Computer Science; Mathematics,JournalArticle,reinforcement learning,1,citations=694; influential=73; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
2095,76,76,2010,A hybrid neural network and ARIMA model for water quality time series prediction,Durdu Ömer Faruk,Engineering applications of artificial intelligence,2010-06-01,674,14,196.236,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A hybrid neural network and ARIMA model for water quality time series prediction within General AI Methods and Systems.,high citation signal (674); influential citation signal (14); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.engappai.2009.09.015,https://www.semanticscholar.org/paper/802fa023451bdf9a753bbe309b176bd457246f46,,10.1016/j.engappai.2009.09.015,,,13452331,Computer Science; Environmental Science,JournalArticle,neural networks,1,citations=674; influential=14; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
2111,77,77,2010,Integration of artificial neural network and MADA methods for green supplier selection,"R. Kuo, Yong Wang, F. Tien",,2010-08-01,666,28,194.204,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Integration of artificial neural network and MADA methods for green supplier selection within General AI Methods and Systems.,high citation signal (666); influential citation signal (28),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.JCLEPRO.2010.03.020,https://www.semanticscholar.org/paper/cdd79d74805f06ab8b5044549ab000b0e8a93b2c,,10.1016/J.JCLEPRO.2010.03.020,,,108579934,Business; Engineering; Environmental Science,,neural networks,1,citations=666; influential=28; open PDF metadata; title AI matches=1; AI term matches=1,
2116,78,78,2010,A Review of Machine Learning Algorithms for Text-Documents Classification,"B. Baharudin, L. Lee, Khairullah Khan",,2010-01-02,664,25,203.609,Natural Language Processing and Knowledge,survey/review,machine-learning; nlp,"With the increasing availability of electronic documents and the rapid growth of the World Wide Web, the task of automatic categorization of documents became the key method for organizing the information and know- ledge discovery.",high citation signal (664); influential citation signal (25); open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.4304/JAIT.1.1.4-20,https://www.semanticscholar.org/paper/5a9e85af0bc45472e9c14e956819f1324085aaa1,https://doi.org/10.4304/jait.1.1.4-20,10.4304/JAIT.1.1.4-20,,,14774186,Computer Science,Review,machine learning; natural language processing,2,citations=664; influential=25; survey/benchmark signal; open PDF metadata; title AI matches=2; AI term matches=3; query hits=2,"With the increasing availability of electronic documents and the rapid growth of the World Wide Web, the task of automatic categorization of documents became the key method for organizing the information and know- ledge discovery. Proper classification of e-documents, online news, blogs, e-mails and digital libraries need text mining, machine learning and natural language processing tech- niques to get meaningful knowledge. The aim of this paper is to highlight the important techniques and methodologies that are employed in text documents classification, while at the same time making awareness of some of the interesting challenges that remain to be solved, focused mainly on text representation and machine learning techniques. This paper provides a review of the theory and methods of document classification and text mining, focusing on the existing litera- ture."
2149,79,79,2010,NLOS identification and mitigation for localization based on UWB experimental data,"S. Maranò, Wesley M. Gifford, H. Wymeersch, M. Win",IEEE Journal on Selected Areas in Communications,2010-09-01,652,49,203.363,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"Sensor networks can benefit greatly from location-awareness, since it allows information gathered by the sensors to be tied to their physical locations.",high citation signal (652); influential citation signal (49); open-access PDF metadata,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1109/JSAC.2010.100907,https://www.semanticscholar.org/paper/9f16a150ab7fd51b4d506868a9185f3292165605,https://dspace.mit.edu/bitstream/1721.1/66704/2/Marano-2010-NLOS%20Identification.pdf,10.1109/JSAC.2010.100907,,,10963789,Computer Science; Engineering; Environmental Science,JournalArticle,machine learning,1,citations=652; influential=49; translation/trustworthiness signal; open PDF metadata; AI term matches=2,"Sensor networks can benefit greatly from location-awareness, since it allows information gathered by the sensors to be tied to their physical locations. Ultra-wide bandwidth (UWB) transmission is a promising technology for location-aware sensor networks, due to its power efficiency, fine delay resolution, and robust operation in harsh environments. However, the presence of walls and other obstacles presents a significant challenge in terms of localization, as they can result in positively biased distance estimates. We have performed an extensive indoor measurement campaign with FCC-compliant UWB radios to quantify the effect of non-line-of-sight (NLOS) propagation. From these channel pulse responses, we extract features that are representative of the propagation conditions. We then develop classification and regression algorithms based on machine learning techniques, which are capable of: (i) assessing whether a signal was transmitted in LOS or NLOS conditions; and (ii) reducing ranging error caused by NLOS conditions. We evaluate the resulting performance through Monte Carlo simulations and compare with existing techniques. In contrast to common probabilistic approaches that require statistical models of the features, the proposed optimization-based approach is more robust against modeling errors."
2160,80,80,2010,Modeling mutual context of object and human pose in human-object interaction activities,"Bangpeng Yao, Li Fei-Fei",2010 IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2010-06-13,645,39,207.002,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Modeling mutual context of object and human pose in human-object interaction activities within Vision and Multimodal Learning.,high citation signal (645); influential citation signal (39); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2010.5540235,https://www.semanticscholar.org/paper/927432c50d920e647260c67506859d7845c7f729,,10.1109/CVPR.2010.5540235,,,7352553,Computer Science,JournalArticle; Conference,computer vision,1,citations=645; influential=39; recognized venue; open PDF metadata; AI term matches=2,
2163,81,81,2010,"Delineation of landslide hazard areas on Penang Island, Malaysia, by using frequency ratio, logistic regression, and artificial neural network models","B. Pradhan, Saro Lee",,2010-05-01,643,35,196.459,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Delineation of landslide hazard areas on Penang Island, Malaysia, by using frequency ratio, logistic regression, and artificial neural network models within General AI Methods and Systems.",high citation signal (643); influential citation signal (35),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/S12665-009-0245-8,https://www.semanticscholar.org/paper/ab31ab030c857e566d665df3ebcabc688a718c51,,10.1007/S12665-009-0245-8,,,128620489,Environmental Science; Geography; Geology,Review,neural networks,1,citations=643; influential=35; open PDF metadata; title AI matches=1; AI term matches=1,
2166,82,82,2010,Positive approximation: An accelerator for attribute reduction in rough set theory,"Y. Qian, Jiye Liang, W. Pedrycz, C. Dang",Artificial Intelligence,2010-06-01,642,18,202.477,General AI Methods and Systems,metadata-ranked,machine-learning,"Feature selection is a challenging problem in areas such as pattern recognition, machine learning and data mining.",high citation signal (642); influential citation signal (18); recognized venue; open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.artint.2010.04.018,https://www.semanticscholar.org/paper/20dc62c320630fe2b89f656f6f8a7c78041b80f8,https://doi.org/10.1016/j.artint.2010.04.018,10.1016/j.artint.2010.04.018,,,18420551,Computer Science; Mathematics,JournalArticle,data mining; machine learning; pattern recognition,3,citations=642; influential=18; recognized venue; open PDF metadata; AI term matches=5; query hits=3,"Feature selection is a challenging problem in areas such as pattern recognition, machine learning and data mining. Considering a consistency measure introduced in rough set theory, the problem of feature selection, also called attribute reduction, aims to retain the discriminatory power of original features. Many heuristic attribute reduction algorithms have been proposed however, quite often, these methods are computationally time-consuming. To overcome this shortcoming, we introduce a theoretic framework based on rough set theory, called positive approximation, which can be used to accelerate a heuristic process of attribute reduction. Based on the proposed accelerator, a general attribute reduction algorithm is designed. Through the use of the accelerator, several representative heuristic attribute reduction algorithms in rough set theory have been enhanced. Note that each of the modified algorithms can choose the same attribute reduct as its original version, and hence possesses the same classification accuracy. Experiments show that these modified algorithms outperform their original counterparts. It is worth noting that the performance of the modified algorithms becomes more visible when dealing with larger data sets."
2169,83,83,2010,Application of Machine Learning To Epileptic Seizure Detection,"Ali H. Shoeb, J. Guttag",International Conference on Machine Learning,2010-06-21,639,91,219.457,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Application of Machine Learning To Epileptic Seizure Detection within General AI Methods and Systems.,high citation signal (639); influential citation signal (91); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/57e4afe9ca74414fa02f2e0a929b64dc9a03334d,https://www.semanticscholar.org/paper/57e4afe9ca74414fa02f2e0a929b64dc9a03334d,,,,,11141395,Computer Science; Medicine,JournalArticle; Conference,machine learning,1,citations=639; influential=91; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
2213,84,84,2010,Feature subset selection in large dimensionality domains,"I. Gheyas, L. Smith",Pattern Recognition,,615,34,205.086,Generative Models and Synthetic Media,metadata-ranked,machine-learning; generative-ai,Searching for an optimal feature subset from a high dimensional feature space is known to be an NP-complete problem.,high citation signal (615); influential citation signal (34); recognized venue; open-access PDF metadata,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1016/j.patcog.2009.06.009,https://www.semanticscholar.org/paper/bde5538e7dbe75911ecf9e6253325906bee06685,http://dspace.stir.ac.uk/bitstream/1893/1654/1/PR_3589_corrected.pdf,10.1016/j.patcog.2009.06.009,,,12916662,Computer Science; Mathematics,JournalArticle,neural networks,1,citations=615; influential=34; recognized venue; open PDF metadata; AI term matches=3,"Searching for an optimal feature subset from a high dimensional feature space is known to be an NP-complete problem. We present a hybrid algorithm, SAGA, for this task. SAGA combines the ability to avoid being trapped in a local minimum of simulated annealing with the very high rate of convergence of the crossover operator of genetic algorithms, the strong local search ability of greedy algorithms and the high computational efficiency of generalized regression neural networks. We compare the performance over time of SAGA and well-known algorithms on synthetic and real datasets. The results show that SAGA outperforms existing algorithms."
2228,85,85,2010,Domain Adaptation Problems: A DASVM Classification Technique and a Circular Validation Strategy,"L. Bruzzone, M. Marconcini",IEEE Transactions on Pattern Analysis and Machine Intelligence,2010-05-01,609,55,213.451,"Representation, Self-Supervised, and Transfer Learning",metadata-ranked,machine-learning,"Positions Domain Adaptation Problems: A DASVM Classification Technique and a Circular Validation Strategy within Representation, Self-Supervised, and Transfer Learning.",high citation signal (609); influential citation signal (55); recognized venue; open-access PDF metadata,"Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://doi.org/10.1109/TPAMI.2009.57,https://www.semanticscholar.org/paper/632a3e8971f6a26cf127a03689c28399d2fce7d8,http://rslab.disi.unitn.it/papers/R82-PAMI.pdf?origin%3Dpublication_detail,10.1109/TPAMI.2009.57,,20299704,14739721,Computer Science; Medicine,Study; JournalArticle,machine learning; support vector machines,2,citations=609; influential=55; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
2235,86,86,2010,Artificial Neural Networks in Hydrology,"R. Govindaraju, A. Rao",,2010-12-07,607,19,189.964,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Artificial Neural Networks in Hydrology within General AI Methods and Systems.,high citation signal (607); influential citation signal (19); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-94-015-9341-0,https://www.semanticscholar.org/paper/93582db335a579f32a19557a31b16105ac700f68,https://link.springer.com/content/pdf/bfm%3A978-94-015-9341-0%2F1.pdf,10.1007/978-94-015-9341-0,,,107032060,Computer Science; Engineering; Environmental Science,,neural networks,1,citations=607; influential=19; open PDF metadata; title AI matches=2; AI term matches=2,
2244,87,87,2010,Fast Approximate Energy Minimization with Label Costs,"Andrew Delong, A. Osokin, Hossam N. Isack, Yuri Boykov",2010 IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2010-06-13,603,48,208.364,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Fast Approximate Energy Minimization with Label Costs within Vision and Multimodal Learning.,high citation signal (603); influential citation signal (48); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/s11263-011-0437-z,https://www.semanticscholar.org/paper/ce51aa425cccb509830f5e5882230ff976344cc5,,10.1007/s11263-011-0437-z,,,1219701,Computer Science; Mathematics,JournalArticle; Conference,computer vision,1,citations=603; influential=48; recognized venue; open PDF metadata; AI term matches=2,
2260,88,88,2010,"Universality, Characteristic Kernels and RKHS Embedding of Measures","Bharath K. Sriperumbudur, K. Fukumizu, Gert R. G. Lanckriet",Journal of machine learning research,2010-03-03,599,53,209.578,Foundation Models and Large Language Models,metadata-ranked,machine-learning, kernels are proposed in the context of achieving the Bayes risk by kernel-based classification/regression algorithms while characteristic kernels are introduced in the context of distinguishing probability measures by embedding them into a reproducing kernel Hilbert space (RKHS).,high citation signal (599); influential citation signal (53); recognized venue,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.5555/1953048.2021077,https://www.semanticscholar.org/paper/50ba2a85128ef45bc8e169e0261ca71bf0c6853a,,10.5555/1953048.2021077,1003.0887,,2274417,Computer Science; Mathematics,JournalArticle,machine learning,1,citations=599; influential=53; recognized venue; open PDF metadata; AI term matches=2,"Over the last few years, two different notions of positive definite (pd) kernels---universal and characteristic---have been developing in parallel in machine learning: universal kernels are proposed in the context of achieving the Bayes risk by kernel-based classification/regression algorithms while characteristic kernels are introduced in the context of distinguishing probability measures by embedding them into a reproducing kernel Hilbert space (RKHS). However, the relation between these two notions is not well understood. The main contribution of this paper is to clarify the relation between universal and characteristic kernels by presenting a unifying study relating them to RKHS embedding of measures, in addition to clarifying their relation to other common notions of strictly pd, conditionally strictly pd and integrally strictly pd kernels. For radial kernels on ℜd, all these notions are shown to be equivalent."
2271,89,89,2010,Hybrid intelligent techniques for MRI brain images classification,"E. El-Dahshan, Tamer Hosny, A. M. Salem",Digit. Signal Process.,2010-03-01,595,45,198.186,Vision and Multimodal Learning,metadata-ranked,machine-learning,Positions Hybrid intelligent techniques for MRI brain images classification within Vision and Multimodal Learning.,high citation signal (595); influential citation signal (45),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/j.dsp.2009.07.002,https://www.semanticscholar.org/paper/bd5d67bc40ec7ee6bad6c6ca045028533bf6647c,,10.1016/j.dsp.2009.07.002,,,28102891,Computer Science; Medicine,JournalArticle,neural networks,1,citations=595; influential=45; open PDF metadata; title AI matches=1; AI term matches=1,
2278,90,90,2010,Context based object categorization: A critical survey,"Wenming Tang, Yuanhao Gong, Guoping Qiu",Computer Vision and Image Understanding,2010-06-01,592,29,201.091,Vision and Multimodal Learning,survey/review; trustworthy-ai,machine-learning; vision; trustworthy-ai,The goal of object categorization is to locate and identify instances of an object category within an image.,high citation signal (592); influential citation signal (29); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/j.cviu.2010.02.004,https://www.semanticscholar.org/paper/155f50770f43b7e52c85583a0a2d552f5b21cb81,https://escholarship.org/content/qt1td8x6g5/qt1td8x6g5.pdf?t=rri3ht,10.1016/j.cviu.2010.02.004,,,250114043,Computer Science,JournalArticle; Review,computer vision; machine learning,2,citations=592; influential=29; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; AI term matches=2; query hits=2,"The goal of object categorization is to locate and identify instances of an object category within an image. Recognizing an object in an image is difficult when images include occlusion, poor quality, noise or background clutter, and this task becomes even more challenging when many objects are present in the same scene. Several models for object categorization use appearance and context information from objects to improve recognition accuracy. Appearance information, based on visual cues, can successfully identify object classes up to a certain extent. Context information, based on the interaction among objects in the scene or global scene statistics, can help successfully disambiguate appearance inputs in recognition tasks. In this work we address the problem of incorporating different types of contextual information for robust object categorization in computer vision. We review different ways of using contextual information in the field of object categorization, considering the most common levels of extraction of context and the different levels of contextual interactions. We also examine common machine learning models that integrate context information into object recognition frameworks and discuss scalability, optimizations and possible future approaches."
2281,91,91,2010,Improved Computation for Levenberg–Marquardt Training,"B. Wilamowski, Hao Yu",IEEE Transactions on Neural Networks,2010-06-01,591,20,196.06,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Improved Computation for Levenberg–Marquardt Training within General AI Methods and Systems.,high citation signal (591); influential citation signal (20); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TNN.2010.2045657,https://www.semanticscholar.org/paper/d77464e83792942ec86689f2fec21edaba8d9f31,,10.1109/TNN.2010.2045657,,20409991,2938297,Computer Science; Medicine,JournalArticle,neural networks,1,citations=591; influential=20; recognized venue; open PDF metadata; AI term matches=2,
2286,92,92,2010,Segmentation and classification of hyperspectral images using watershed transformation,"Y. Tarabalka, J. Chanussot, J. Benediktsson",Pattern Recognition,2010-07-01,588,37,206.252,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Segmentation and classification of hyperspectral images using watershed transformation within Vision and Multimodal Learning.,high citation signal (588); influential citation signal (37); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/J.PATCOG.2010.01.016,https://www.semanticscholar.org/paper/26cbdee3e90d700748c5cacad1b8f5be9ff83492,https://hal.archives-ouvertes.fr/hal-00578860/file/manuscriptPR-R1-V4.pdf,10.1016/J.PATCOG.2010.01.016,,,26615105,Computer Science; Engineering; Environmental Science,JournalArticle,support vector machines,1,citations=588; influential=37; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
2287,93,93,2010,Training and Testing Low-degree Polynomial Data Mappings via Linear SVM,"Yin-Wen Chang, Cho-Jui Hsieh, Kai-Wei Chang, Michael Ringgaard, Chih-Jen Lin",Journal of machine learning research,2010-03-01,588,33,204.694,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Training and Testing Low-degree Polynomial Data Mappings via Linear SVM within General AI Methods and Systems.,high citation signal (588); influential citation signal (33); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.5555/1756006.1859899,https://www.semanticscholar.org/paper/10b03c9611a31568082ff2c11cee824287204355,,10.5555/1756006.1859899,,,14964869,Computer Science; Mathematics,JournalArticle,natural language processing,1,citations=588; influential=33; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
2288,94,94,2010,A Survey on the Application of Genetic Programming to Classification,"Pedro G. Espejo, Sebastián Ventura, Francisco Herrera",IEEE Transactions on Systems Man and Cybernetics Part C (Applications and Reviews),2010-03-01,588,17,205.791,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,machine-learning; nlp; ai4science,Classification is one of the most researched questions in machine learning and data mining.,high citation signal (588); influential citation signal (17); recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/TSMCC.2009.2033566,https://www.semanticscholar.org/paper/6784d2ba45b732626eac83e64ebe6c8779aaef50,,10.1109/TSMCC.2009.2033566,,,4950,Computer Science,JournalArticle; Review,data mining; machine learning; pattern recognition,3,citations=588; influential=17; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=4; query hits=3,"Classification is one of the most researched questions in machine learning and data mining. A wide range of real problems have been stated as classification problems, for example credit scoring, bankruptcy prediction, medical diagnosis, pattern recognition, text categorization, software quality assessment, and many more. The use of evolutionary algorithms for training classifiers has been studied in the past few decades. Genetic programming (GP) is a flexible and powerful evolutionary technique with some features that can be very valuable and suitable for the evolution of classifiers. This paper surveys existing literature about the application of genetic programming to classification, to show the different ways in which this evolutionary algorithm can help in the construction of accurate and reliable classifiers."
2303,95,95,2010,A new approach to intrusion detection using Artificial Neural Networks and fuzzy clustering,"G. Wang, Jin-Xing Hao, Jian Ma, Lihua Huang",Expert systems with applications,2010-09-01,580,24,195.089,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A new approach to intrusion detection using Artificial Neural Networks and fuzzy clustering within General AI Methods and Systems.,high citation signal (580); influential citation signal (24),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.eswa.2010.02.102,https://www.semanticscholar.org/paper/d9ba2d24cee7054469e6eeedaf9945bb8a18aaea,,10.1016/j.eswa.2010.02.102,,,1779359,Computer Science,JournalArticle,neural networks,1,citations=580; influential=24; open PDF metadata; title AI matches=3; AI term matches=3,
2309,96,96,2010,Ensemble Methods in Data Mining: Improving Accuracy Through Combining Predictions,"G. Seni, IV JohnF.Elder",Ensemble Methods in Data Mining,2010-02-24,577,16,193.576,"AI for Science, Healthcare, and Robotics",survey/review; trustworthy-ai; ai4science,machine-learning; trustworthy-ai; graph-learning; ai4science,Ensemble methods have been called the most influential development in Data Mining and Machine Learning in the past decade.,high citation signal (577); influential citation signal (16),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.2200/s00240ed1v01y200912dmk002,https://www.semanticscholar.org/paper/30d0600e9be1ce97a196f32be99b7ef57839b76f,,10.2200/s00240ed1v01y200912dmk002,,,19640731,Business; Computer Science,Review,data mining; machine learning,2,citations=577; influential=16; resource signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Ensemble methods have been called the most influential development in Data Mining and Machine Learning in the past decade. They combine multiple models into one usually more accurate than the best of its components. Ensembles can provide a critical boost to industrial challenges -- from investment timing to drug discovery, and fraud detection to recommendation systems -- where predictive accuracy is more vital than model interpretability. Ensembles are useful with all modeling algorithms, but this book focuses on decision trees to explain them most clearly. After describing trees and their strengths and weaknesses, the authors provide an overview of regularization -- today understood to be a key reason for the superior performance of modern ensembling algorithms. The book continues with a clear description of two recent developments: Importance Sampling (IS) and Rule Ensembles (RE). IS reveals classic ensemble methods -- bagging, random forests, and boosting -- to be special cases of a single algorithm, thereby showing how to improve their accuracy and speed. REs are linear rule models derived from decision tree ensembles. They are the most interpretable version of ensembles, which is essential to applications such as credit scoring and fault diagnosis. Lastly, the authors explain the paradox of how ensembles achieve greater accuracy on new data despite their (apparently much greater) complexity.This book is aimed at novice and advanced analytic researchers and practitioners -- especially in Engineering, Statistics, and Computer Science. Those with little exposure to ensembles will learn why and how to employ this breakthrough method, and advanced practitioners will gain insight into building even more powerful models. Throughout, snippets of code in R are provided to illustrate the algorithms described and to encourage the reader to try the techniques. (edited by author)"
2311,97,97,2010,Missing data imputation using statistical and machine learning methods in a real breast cancer problem,"J. Jerez, Ignacio Molina, P. J. García-Laencina, E. Alba, N. Ribelles, Miguel Martín, Leonardo Franco",Artif. Intell. Medicine,2010-10-01,577,14,183.823,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Missing data imputation using statistical and machine learning methods in a real breast cancer problem within General AI Methods and Systems.,high citation signal (577); influential citation signal (14),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.artmed.2010.05.002,https://www.semanticscholar.org/paper/f77854f94c2f849ed93c018662bb3f0a3f8e38d2,,10.1016/j.artmed.2010.05.002,,20638252,13777973,Computer Science; Medicine,JournalArticle,machine learning; neural networks,2,citations=577; influential=14; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
2330,98,98,2010,Data Mining with R: Learning with Case Studies,Luís Torgo,,2010-11-09,566,55,199.843,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Data Mining with R: Learning with Case Studies within General AI Methods and Systems.,high citation signal (566); influential citation signal (55),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1201/9780429292859,https://www.semanticscholar.org/paper/0ad813edf0d664eb8dfe4e2194bd470fed16bb66,,10.1201/9780429292859,,,134419,Computer Science; Mathematics,,data mining,1,citations=566; influential=55; open PDF metadata; title AI matches=1; AI term matches=1,
